TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:36:31:884; 29-Mar-2021 00:00:43:822; 1065.000000; 2960.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3402.000000; 10.970000; 1; 7.782000; -15.330900; 0.176600; 29-Mar-2021 00:00:43:822; 1079.000000; 2845.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3316.000000; 11.130000; 1; 11.907600; 7.889000; 0.405220; 29-Mar-2021 00:00:43:822; 982.400000; 2475.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2625.000000; 10.130000; 1; 12.751000; 8.271900; 0.902270; 0.970780; 0.743560; 0.875300; 0.588050; 0.969260; 0.115660; 0.190600; 0.204560; 0.655130; 29-Mar-2021 00:00:46:931; 11.869300; 10.283400; 240.617800; 231.634600; 29-Mar-2021 00:00:34:120; 3616.000000; 11820.000000; 768.100000; 7396.000000; -1165.000000; 9740.000000; 1838.000000; 9049.000000; 2723.000000; 10760.000000; -1477.000000; 10400.000000; -1869.000000; 6951.000000; 3053.000000; 7310.000000; 905.900000; 5666.000000; 11270.000000; 3304.000000; 8012.000000; 1161.000000; 9983.000000; -1120.000000; 1; 
2023.10.18_09:36:31:984; 29-Mar-2021 00:00:43:921; 1064.000000; 2948.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3387.000000; 10.970000; 1; 8.372000; -14.611700; 0.565600; 29-Mar-2021 00:00:43:921; 1077.000000; 2642.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3070.000000; 11.100000; 1; 11.692800; 6.336000; 0.606060; 29-Mar-2021 00:00:43:921; 982.100000; 2460.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2609.000000; 10.130000; 1; 12.095100; 6.404300; 0.293430; 0.625960; 0.724300; 0.178380; 0.175010; 0.923080; 0.884830; 0.081863; 0.375400; 0.912680; 29-Mar-2021 00:00:47:021; 12.079800; 10.146600; 240.595900; 234.969400; 29-Mar-2021 00:00:34:228; 3955.000000; 11580.000000; 408.700000; 7169.000000; -1143.000000; 9241.000000; 1975.000000; 8643.000000; 2509.000000; 10900.000000; -1343.000000; 10600.000000; -1727.000000; 6867.000000; 3247.000000; 7067.000000; 620.000000; 5641.000000; 11820.000000; 3616.000000; 7396.000000; 768.100000; 9740.000000; -1165.000000; 1; 
2023.10.18_09:36:32:084; 29-Mar-2021 00:00:44:021; 1064.000000; 2898.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3329.000000; 10.970000; 1; 7.372000; -14.120400; 0.266520; 29-Mar-2021 00:00:44:021; 1073.000000; 2728.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3160.000000; 11.060000; 1; 11.315000; 5.338000; 0.028950; 29-Mar-2021 00:00:44:021; 982.200000; 2573.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2729.000000; 10.130000; 1; 11.721100; 5.522600; 0.571180; 0.160000; 0.059931; 0.343850; 0.308400; 0.905370; 0.758870; 0.305120; 0.665350; 0.874770; 29-Mar-2021 00:00:47:120; 11.962200; 10.349000; 234.618900; 234.157900; 29-Mar-2021 00:00:34:327; 4218.000000; 11360.000000; 92.380000; 7313.000000; -1040.000000; 8614.000000; 2237.000000; 8568.000000; 2194.000000; 10580.000000; -1183.000000; 10800.000000; -1487.000000; 6986.000000; 3391.000000; 7143.000000; 337.600000; 5339.000000; 11580.000000; 3955.000000; 7169.000000; 408.700000; 9241.000000; -1143.000000; 1; 
2023.10.18_09:36:32:184; 29-Mar-2021 00:00:44:120; 1063.000000; 2915.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3347.000000; 10.960000; 1; 7.368000; -13.088600; 0.498580; 29-Mar-2021 00:00:44:120; 1071.000000; 2942.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3403.000000; 11.040000; 1; 11.014000; 3.901400; 0.250390; 29-Mar-2021 00:00:44:120; 983.600000; 2720.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2888.000000; 10.140000; 1; 11.634800; 4.660400; 0.618790; 0.147860; 0.312280; 0.240280; 0.755280; 0.467380; 0.939320; 0.238090; 0.498940; 0.922070; 29-Mar-2021 00:00:47:219; 12.317700; 10.731800; 235.322100; 232.667400; 29-Mar-2021 00:00:34:426; 4287.000000; 11360.000000; -200.900000; 7676.000000; -840.100000; 8684.000000; 2437.000000; 8702.000000; 1912.000000; 10610.000000; -1151.000000; 10800.000000; -1292.000000; 7200.000000; 3454.000000; 7457.000000; 47.590000; 4942.000000; 11360.000000; 4218.000000; 7313.000000; 92.380000; 8614.000000; -1040.000000; 1; 
2023.10.18_09:36:32:284; 29-Mar-2021 00:00:44:228; 1063.000000; 3021.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3468.000000; 10.960000; 1; 7.694000; -12.258400; 0.961680; 29-Mar-2021 00:00:44:228; 1071.000000; 2967.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3431.000000; 11.040000; 1; 10.964100; 3.012300; 0.771670; 29-Mar-2021 00:00:44:228; 985.900000; 2766.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2943.000000; 10.160000; 1; 11.867900; 3.411300; 0.322180; 0.502200; 0.084064; 0.221700; 0.265080; 0.852040; 0.747640; 0.151800; 0.055897; 0.321780; 29-Mar-2021 00:00:47:317; 12.331400; 10.398200; 235.344100; 232.300400; 29-Mar-2021 00:00:34:525; 4108.000000; 11040.000000; -454.600000; 7941.000000; -497.000000; 9489.000000; 2554.000000; 8749.000000; 1737.000000; 11020.000000; -1203.000000; 10510.000000; -1153.000000; 7303.000000; 3460.000000; 7416.000000; -224.000000; 4928.000000; 11360.000000; 4287.000000; 7676.000000; -200.900000; 8684.000000; -840.100000; 1; 
2023.10.18_09:36:32:384; 29-Mar-2021 00:00:44:327; 1064.000000; 3056.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3510.000000; 10.970000; 1; 6.710000; -10.861800; 0.213790; 29-Mar-2021 00:00:44:327; 1070.000000; 2817.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3253.000000; 11.030000; 1; 11.001400; 1.979600; 0.423580; 29-Mar-2021 00:00:44:327; 988.100000; 2738.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2921.000000; 10.190000; 1; 11.513400; 2.538500; 0.294900; 0.487140; 0.241840; 0.394080; 0.289030; 0.353040; 0.013671; 0.447440; 0.886970; 0.473420; 29-Mar-2021 00:00:47:416; 12.290300; 10.015400; 235.344100; 227.206200; 29-Mar-2021 00:00:34:624; 3873.000000; 10400.000000; -684.200000; 8181.000000; -51.010000; 10310.000000; 2849.000000; 8891.000000; 1488.000000; 11280.000000; -1193.000000; 10220.000000; -964.100000; 7189.000000; 3501.000000; 6926.000000; -484.400000; 5293.000000; 11040.000000; 4108.000000; 7941.000000; -454.600000; 9489.000000; -497.000000; 1; 
2023.10.18_09:36:32:484; 29-Mar-2021 00:00:44:426; 1065.000000; 2979.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3423.000000; 10.980000; 1; 6.262000; -9.751800; 0.100540; 29-Mar-2021 00:00:44:426; 1068.000000; 2788.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3214.000000; 11.010000; 1; 11.216200; 1.571100; 0.076145; 29-Mar-2021 00:00:44:426; 990.100000; 2754.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2944.000000; 10.210000; 1; 12.102000; 2.313500; 0.755090; 0.442470; 0.050155; 0.655340; 0.922690; 0.368670; 0.284790; 0.583640; 0.047312; 0.134810; 29-Mar-2021 00:00:47:515; 12.424300; 10.346200; 237.871100; 228.490100; 29-Mar-2021 00:00:34:723; 3738.000000; 9974.000000; -878.200000; 8574.000000; 345.500000; 10600.000000; 3230.000000; 9187.000000; 1076.000000; 10820.000000; -1053.000000; 9773.000000; -656.500000; 7099.000000; 3546.000000; 6602.000000; -745.500000; 5713.000000; 10400.000000; 3873.000000; 8181.000000; -684.200000; 10310.000000; -51.010000; 1; 
2023.10.18_09:36:32:584; 29-Mar-2021 00:00:44:525; 1064.000000; 2861.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3287.000000; 10.970000; 1; 5.302000; -8.097800; 0.552590; 29-Mar-2021 00:00:44:525; 1066.000000; 2943.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3388.000000; 10.990000; 1; 11.178900; 1.544100; 0.515050; 29-Mar-2021 00:00:44:525; 992.400000; 2773.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2971.000000; 10.230000; 1; 12.019900; 1.699900; 0.115560; 0.002142; 0.559550; 0.296440; 0.984420; 0.992770; 0.068769; 0.208040; 0.174360; 0.339320; 29-Mar-2021 00:00:47:614; 12.675900; 10.184900; 239.826800; 235.876100; 29-Mar-2021 00:00:34:822; 3624.000000; 9667.000000; -1076.000000; 9036.000000; 681.300000; 10430.000000; 3361.000000; 9292.000000; 721.700000; 10210.000000; -829.200000; 9860.000000; -313.000000; 7499.000000; 3482.000000; 6779.000000; -967.700000; 5827.000000; 9974.000000; 3738.000000; 8574.000000; -878.200000; 10600.000000; 345.500000; 1; 
2023.10.18_09:36:32:684; 29-Mar-2021 00:00:44:624; 1063.000000; 2801.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3215.000000; 10.960000; 1; 7.302000; -7.106000; 0.788550; 29-Mar-2021 00:00:44:624; 1066.000000; 3039.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3499.000000; 10.990000; 1; 11.153700; 1.795700; 0.462910; 29-Mar-2021 00:00:44:624; 994.600000; 2752.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2955.000000; 10.250000; 1; 11.931700; 2.657900; 0.036087; 0.984760; 0.344870; 0.647600; 0.476880; 0.591990; 0.511400; 0.771440; 0.743400; 0.404560; 29-Mar-2021 00:00:47:713; 12.675900; 10.335300; 239.694900; 233.588500; 29-Mar-2021 00:00:34:921; 3485.000000; 9661.000000; -1280.000000; 9364.000000; 951.000000; 10220.000000; 3279.000000; 9033.000000; 388.900000; 9831.000000; -567.400000; 10390.000000; -66.840000; 7997.000000; 3277.000000; 6835.000000; -1063.000000; 5763.000000; 9667.000000; 3624.000000; 9036.000000; -1076.000000; 10430.000000; 681.300000; 1; 
2023.10.18_09:36:32:784; 29-Mar-2021 00:00:44:723; 1062.000000; 2836.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3251.000000; 10.950000; 1; 7.940000; -6.579300; 0.268610; 29-Mar-2021 00:00:44:723; 1067.000000; 2946.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3392.000000; 11.000000; 1; 11.186300; 2.190100; 0.417340; 29-Mar-2021 00:00:44:723; 996.400000; 2703.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2907.000000; 10.270000; 1; 11.805200; 2.641300; 0.417280; 0.785560; 0.808230; 0.921410; 0.642190; 0.022599; 0.234500; 0.604940; 0.074644; 0.439440; 29-Mar-2021 00:00:47:822; 12.725100; 10.477500; 239.826800; 227.558400; 29-Mar-2021 00:00:35:021; 3291.000000; 9756.000000; -1434.000000; 9711.000000; 1283.000000; 10620.000000; 3274.000000; 8831.000000; 29.790000; 9898.000000; -284.300000; 10660.000000; 197.200000; 8233.000000; 3106.000000; 6406.000000; -1208.000000; 5807.000000; 9661.000000; 3485.000000; 9364.000000; -1280.000000; 10220.000000; 951.000000; 1; 
2023.10.18_09:36:32:884; 29-Mar-2021 00:00:44:822; 1061.000000; 2831.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3243.000000; 10.940000; 1; 9.070000; -6.390500; 0.894960; 29-Mar-2021 00:00:44:822; 1066.000000; 2895.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3331.000000; 10.990000; 1; 11.171000; 2.858500; 0.086082; 29-Mar-2021 00:00:44:822; 997.800000; 2693.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2900.000000; 10.290000; 1; 11.840500; 3.657400; 0.429970; 0.688220; 0.137680; 0.966600; 0.594710; 0.173250; 0.802940; 0.338940; 0.882980; 0.791830; 29-Mar-2021 00:00:47:921; 12.768800; 10.406400; 238.881900; 224.005900; 29-Mar-2021 00:00:35:130; 3002.000000; 9529.000000; -1439.000000; 10090.000000; 1693.000000; 11050.000000; 3325.000000; 8417.000000; -297.700000; 10100.000000; 120.500000; 10690.000000; 518.800000; 7851.000000; 3041.000000; 5831.000000; -1466.000000; 5893.000000; 9756.000000; 3291.000000; 9711.000000; -1434.000000; 10620.000000; 1283.000000; 1; 
2023.10.18_09:36:32:984; 29-Mar-2021 00:00:44:921; 1060.000000; 2728.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3121.000000; 10.920000; 1; 9.388000; -6.602100; 0.102200; 29-Mar-2021 00:00:44:921; 1066.000000; 3045.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3503.000000; 10.990000; 1; 11.039300; 3.241500; 0.439570; 29-Mar-2021 00:00:44:921; 999.200000; 2716.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2930.000000; 10.300000; 1; 11.716900; 4.033000; 0.757460; 0.945160; 0.427380; 0.434770; 0.473610; 0.006060; 0.949620; 0.420080; 0.983230; 0.208040; 29-Mar-2021 00:00:48:021; 12.984900; 10.269700; 238.903900; 231.440000; 29-Mar-2021 00:00:35:228; 2690.000000; 8972.000000; -1459.000000; 10110.000000; 2092.000000; 11180.000000; 3229.000000; 7775.000000; -506.900000; 10200.000000; 539.900000; 10620.000000; 862.800000; 7511.000000; 2949.000000; 5411.000000; -1702.000000; 5881.000000; 9529.000000; 3002.000000; 10090.000000; -1439.000000; 11050.000000; 1693.000000; 1; 
2023.10.18_09:36:33:084; 29-Mar-2021 00:00:45:021; 1057.000000; 2637.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3009.000000; 10.900000; 1; 8.728000; -7.065100; 0.721500; 29-Mar-2021 00:00:45:021; 1067.000000; 3165.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3645.000000; 11.000000; 1; 11.065900; 3.883600; 0.900630; 29-Mar-2021 00:00:45:021; 1001.000000; 2662.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2875.000000; 10.310000; 1; 11.698200; 4.790700; 0.253700; 0.151110; 0.131280; 0.782580; 0.174080; 0.452140; 0.921110; 0.158900; 0.532140; 0.151090; 29-Mar-2021 00:00:48:120; 13.138000; 10.406400; 238.925800; 228.395200; 29-Mar-2021 00:00:35:327; 2399.000000; 8583.000000; -1523.000000; 9973.000000; 2326.000000; 10600.000000; 3066.000000; 7906.000000; -725.000000; 10180.000000; 819.600000; 10890.000000; 1179.000000; 7885.000000; 2723.000000; 5387.000000; -1816.000000; 5777.000000; 8972.000000; 2690.000000; 10110.000000; -1459.000000; 11180.000000; 2092.000000; 1; 
2023.10.18_09:36:33:184; 29-Mar-2021 00:00:45:130; 1055.000000; 2675.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3046.000000; 10.870000; 1; 7.802000; -7.386400; 0.908450; 29-Mar-2021 00:00:45:130; 1068.000000; 3067.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3537.000000; 11.010000; 1; 10.882300; 4.858300; 0.912520; 29-Mar-2021 00:00:45:130; 1001.000000; 2566.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2773.000000; 10.320000; 1; 11.721300; 5.496100; 0.982830; 0.194940; 0.815570; 0.324570; 0.379140; 0.713470; 0.452220; 0.678410; 0.169640; 0.312830; 29-Mar-2021 00:00:48:219; 12.834500; 10.671600; 238.903900; 228.613400; 29-Mar-2021 00:00:35:426; 2111.000000; 8604.000000; -1636.000000; 10080.000000; 2588.000000; 10270.000000; 2990.000000; 8622.000000; -977.800000; 10050.000000; 1036.000000; 11170.000000; 1454.000000; 8463.000000; 2444.000000; 5036.000000; -1837.000000; 5749.000000; 8583.000000; 2399.000000; 9973.000000; -1523.000000; 10600.000000; 2326.000000; 1; 
2023.10.18_09:36:33:284; 29-Mar-2021 00:00:45:228; 1053.000000; 2791.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3173.000000; 10.850000; 1; 8.588000; -7.531200; 0.698610; 29-Mar-2021 00:00:45:228; 1068.000000; 2874.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3315.000000; 11.010000; 1; 10.573100; 5.679200; 0.216630; 29-Mar-2021 00:00:45:228; 1001.000000; 2561.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2767.000000; 10.320000; 1; 11.103300; 6.080800; 0.115150; 0.310970; 0.757580; 0.132520; 0.080096; 0.436900; 0.059643; 0.034855; 0.477070; 0.862490; 29-Mar-2021 00:00:48:317; 13.091500; 10.338000; 238.903900; 229.501500; 29-Mar-2021 00:00:35:525; 1712.000000; 8352.000000; -1464.000000; 10630.000000; 2860.000000; 10160.000000; 2952.000000; 8818.000000; -1171.000000; 9927.000000; 1374.000000; 10870.000000; 1795.000000; 8560.000000; 2223.000000; 4639.000000; -1915.000000; 5941.000000; 8604.000000; 2111.000000; 10080.000000; -1636.000000; 10270.000000; 2588.000000; 1; 
2023.10.18_09:36:33:384; 29-Mar-2021 00:00:45:327; 1052.000000; 2815.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3196.000000; 10.840000; 1; 7.404000; -7.525700; 0.182190; 29-Mar-2021 00:00:45:327; 1067.000000; 2826.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3255.000000; 11.000000; 1; 10.164800; 6.917800; 0.977320; 29-Mar-2021 00:00:45:327; 1001.000000; 2626.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2838.000000; 10.320000; 1; 10.958500; 7.618100; 0.875310; 0.608120; 0.790340; 0.144020; 0.479840; 0.806920; 0.103680; 0.007779; 0.213290; 0.545490; 29-Mar-2021 00:00:48:416; 12.202800; 10.447400; 240.573900; 228.944400; 29-Mar-2021 00:00:35:624; 1287.000000; 7647.000000; -1250.000000; 10770.000000; 3174.000000; 10700.000000; 2912.000000; 9038.000000; -1335.000000; 9792.000000; 1728.000000; 10160.000000; 2059.000000; 8001.000000; 2097.000000; 4804.000000; -2006.000000; 6263.000000; 8352.000000; 1712.000000; 10630.000000; -1464.000000; 10160.000000; 2860.000000; 1; 
2023.10.18_09:36:33:484; 29-Mar-2021 00:00:45:426; 1051.000000; 2741.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3109.000000; 10.830000; 1; 6.912000; -7.795100; 0.089826; 29-Mar-2021 00:00:45:426; 1066.000000; 2883.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3318.000000; 10.990000; 1; 9.818300; 7.529600; 0.070926; 29-Mar-2021 00:00:45:426; 1002.000000; 2660.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2877.000000; 10.330000; 1; 10.129000; 8.009700; 0.717640; 0.227360; 0.301760; 0.547180; 0.191540; 0.541900; 0.618730; 0.351170; 0.338960; 0.835900; 29-Mar-2021 00:00:48:515; 12.481700; 10.414600; 240.573900; 224.544700; 29-Mar-2021 00:00:35:723; 968.000000; 7132.000000; -1192.000000; 9845.000000; 3391.000000; 11510.000000; 2809.000000; 9612.000000; -1466.000000; 9921.000000; 1892.000000; 9653.000000; 2253.000000; 7325.000000; 1943.000000; 5103.000000; -2039.000000; 6667.000000; 7647.000000; 1287.000000; 10770.000000; -1250.000000; 10700.000000; 3174.000000; 1; 
2023.10.18_09:36:33:584; 29-Mar-2021 00:00:45:525; 1049.000000; 2727.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3088.000000; 10.820000; 1; 8.304000; -8.236900; 0.359030; 29-Mar-2021 00:00:45:525; 1065.000000; 2837.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3262.000000; 10.980000; 1; 9.699900; 8.005500; 0.896860; 29-Mar-2021 00:00:45:525; 1002.000000; 2635.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2852.000000; 10.330000; 1; 10.498000; 8.741500; 0.606860; 0.866220; 0.571430; 0.466000; 0.795540; 0.802730; 0.338430; 0.201460; 0.869860; 0.741800; 29-Mar-2021 00:00:48:614; 12.325900; 10.373600; 240.595900; 223.046800; 29-Mar-2021 00:00:35:822; 675.200000; 7057.000000; -1209.000000; 9647.000000; 3618.000000; 11380.000000; 2590.000000; 10050.000000; -1468.000000; 10300.000000; 1941.000000; 9259.000000; 2417.000000; 7279.000000; 1708.000000; 5330.000000; -1993.000000; 6965.000000; 7132.000000; 968.000000; 9845.000000; -1192.000000; 11510.000000; 3391.000000; 1; 
2023.10.18_09:36:33:684; 29-Mar-2021 00:00:45:624; 1048.000000; 2818.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3188.000000; 10.800000; 1; 7.772000; -8.413400; 0.583660; 29-Mar-2021 00:00:45:624; 1064.000000; 2700.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3100.000000; 10.960000; 1; 9.445200; 8.082400; 0.785890; 29-Mar-2021 00:00:45:624; 1003.000000; 2652.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2871.000000; 10.340000; 1; 10.240700; 8.872400; 0.331570; 0.515360; 0.800890; 0.490920; 0.102380; 0.690460; 0.398730; 0.262270; 0.113460; 0.990610; 29-Mar-2021 00:00:48:713; 12.227400; 10.174000; 240.551900; 220.958100; 29-Mar-2021 00:00:35:921; 330.900000; 7045.000000; -1219.000000; 9152.000000; 3888.000000; 10630.000000; 2316.000000; 10030.000000; -1344.000000; 10650.000000; 2086.000000; 8841.000000; 2587.000000; 7674.000000; 1452.000000; 5267.000000; -1886.000000; 7089.000000; 7057.000000; 675.200000; 9647.000000; -1209.000000; 11380.000000; 3618.000000; 1; 
2023.10.18_09:36:33:784; 29-Mar-2021 00:00:45:723; 1048.000000; 2880.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3257.000000; 10.800000; 1; 7.248000; -7.988000; 0.485520; 29-Mar-2021 00:00:45:723; 1061.000000; 2674.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3063.000000; 10.940000; 1; 9.216500; 7.760000; 0.622000; 29-Mar-2021 00:00:45:723; 1004.000000; 2735.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2964.000000; 10.350000; 1; 9.717200; 8.021400; 0.049819; 0.946250; 0.826400; 0.423830; 0.647020; 0.717670; 0.094085; 0.118250; 0.788010; 0.717140; 29-Mar-2021 00:00:48:822; 12.006000; 10.111100; 238.530300; 222.108100; 29-Mar-2021 00:00:36:031; -3.912000; 7105.000000; -1119.000000; 8605.000000; 4103.000000; 10580.000000; 2069.000000; 10090.000000; -1262.000000; 10600.000000; 2404.000000; 8815.000000; 2766.000000; 7718.000000; 1215.000000; 5052.000000; -1750.000000; 7318.000000; 7045.000000; 330.900000; 9152.000000; -1219.000000; 10630.000000; 3888.000000; 1; 
2023.10.18_09:36:33:884; 29-Mar-2021 00:00:45:822; 1047.000000; 2849.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3221.000000; 10.800000; 1; 8.964000; -7.550900; 0.627930; 29-Mar-2021 00:00:45:822; 1059.000000; 2833.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3239.000000; 10.920000; 1; 9.213800; 7.422500; 0.499430; 29-Mar-2021 00:00:45:822; 1005.000000; 2789.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3027.000000; 10.360000; 1; 9.657000; 7.982300; 0.440680; 0.397300; 0.668720; 0.641130; 0.249630; 0.860100; 0.875570; 0.936640; 0.658160; 0.667770; 29-Mar-2021 00:00:48:921; 12.008700; 10.209500; 238.398500; 227.540900; 29-Mar-2021 00:00:36:130; -244.300000; 6926.000000; -814.600000; 8782.000000; 4049.000000; 10550.000000; 1837.000000; 10280.000000; -1218.000000; 10390.000000; 2629.000000; 8843.000000; 2965.000000; 7410.000000; 978.800000; 5144.000000; -1686.000000; 7493.000000; 7105.000000; -3.912000; 8605.000000; -1119.000000; 10580.000000; 4103.000000; 1; 
2023.10.18_09:36:33:984; 29-Mar-2021 00:00:45:921; 1047.000000; 2813.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3179.000000; 10.790000; 1; 8.180000; -6.492100; 0.926880; 29-Mar-2021 00:00:45:921; 1059.000000; 2904.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3318.000000; 10.910000; 1; 9.475200; 6.857000; 0.060312; 29-Mar-2021 00:00:45:921; 1007.000000; 2799.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3044.000000; 10.380000; 1; 9.963900; 7.361300; 0.314810; 0.980240; 0.941750; 0.322110; 0.861790; 0.415910; 0.560200; 0.114750; 0.465250; 0.725050; 29-Mar-2021 00:00:49:021; 11.951300; 10.050900; 238.398500; 229.129300; 29-Mar-2021 00:00:36:228; -464.100000; 6920.000000; -477.700000; 9518.000000; 3898.000000; 10410.000000; 1670.000000; 10680.000000; -1300.000000; 9896.000000; 2737.000000; 8895.000000; 3152.000000; 7175.000000; 715.500000; 5493.000000; -1654.000000; 7545.000000; 6926.000000; -244.300000; 8782.000000; -814.600000; 10550.000000; 4049.000000; 1; 
