TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:37:39:384; 29-Mar-2021 00:00:11:317; 1076.000000; 2990.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3474.000000; 11.100000; 1; 8.043600; -3.629200; 0.953080; 29-Mar-2021 00:00:11:317; 876.100000; 1853.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1753.000000; 9.032000; 1; 8.308000; -2.680100; 0.601370; ; 0.000000; 0.000000; 0.000000; 0.000000; 6010908684737318310108100000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 24909; 0.000000; 0.000000; 0.000170; 0.481240; 0.652430; 0.590070; 0.650410; 0.967520; 0.141320; 0.306890; 0.844030; 0.000000; ar-2021 00:00:44:021; 0.000000; 0.000000; 0.000000; 0.000000; ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:39:484; 29-Mar-2021 00:00:11:416; 1076.000000; 2949.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3425.000000; 11.090000; 1; 7.974400; -2.941000; 0.186420; 29-Mar-2021 00:00:11:416; 874.500000; 1843.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1740.000000; 9.015000; 1; 8.404400; -2.335300; 0.608490; -2021 00:00:52:624; 0.000000; 6010908684545946362712800000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 8241; 0.000000; 51274707451123140654000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.331370; 0.997260; 0.863440; 0.293000; 0.038861; 0.763620; 0.148490; 0.843600; 0.000000; :44:327; 0.000000; 0.000000; 0.000000; 922931682953797561659100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199528690687375297120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209253978038600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 390946708018428623146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:39:584; 29-Mar-2021 00:00:11:525; 1075.000000; 2913.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3381.000000; 11.080000; 1; 7.848000; -1.816200; 0.260790; 29-Mar-2021 00:00:11:525; 872.900000; 1854.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1747.000000; 8.999000; 1; 8.052100; -0.923440; 0.358130; 0:00:53:120; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 13626; 6010908684641725872515200000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.232740; 0.812710; 0.687080; 0.885610; 0.667000; 0.711590; 0.023834; 0.002874; 0.000000; r-2021 00:00:44:723; 0.000000; 0.000000; 0.000000; 0.000000; _loads.wt3_blade3_root_edge; 0.000000; 3763593727267985205513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 220891962378546569512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7186974245778986138910000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 6963537422383533189300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199528690687375297120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209147289807700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 390946708018428623146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 122733802219998837436200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2642795352576168562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2039410743473771454600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 10570854387434204499970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 3968180640261494072388000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:39:684; 29-Mar-2021 00:00:11:624; 1074.000000; 2843.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3296.000000; 11.070000; 1; 7.691700; -1.042100; 0.823970; 29-Mar-2021 00:00:11:624; 871.500000; 1864.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1754.000000; 8.984000; 1; 8.482000; -0.482150; 0.519340; :624; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 12800; 0.000000; 0.000000; 0.000000; 0.111680; 0.995040; 0.447390; 0.692110; 0.276610; 0.688970; 0.334040; 0.513520; 0.000000; 45:021; 0.000000; 0.000000; 0.000000; 0.000000; p; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199528690268381299309000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209200633923100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 390946708018428623146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 122733802219998837436200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2642795352576050626100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2039410743473771685000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 10570854387434204499970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 3559006814274476338637000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 220891962378546569512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7186074463020077499630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 6963531638802945754800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199528689849387301499000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209253978038600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 3763593727267985205513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -39461083244903941905010000000000000000000000000000000000000000000000000000000000000.000000; 220891962378546569512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 6963537422383533189300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7186965110392630486720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:39:784; 29-Mar-2021 00:00:11:792; 1072.000000; 2761.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3195.000000; 11.050000; 1; 7.568600; 0.449430; 0.458680; 29-Mar-2021 00:00:11:792; 870.100000; 1851.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1738.000000; 8.970000; 1; 8.385500; 0.775500; 0.140240; -Mar-2021 00:00:54:228; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797561659100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 12845; 0.000000; 0.000000; 236552573182239834110.000000; 0.270670; 0.353000; 0.841150; 0.233000; 0.154950; 0.970240; 0.213580; 0.353940; 0.000000; -2021 00:00:45:426; 0.000000; 6010908684641725872515200000000000000000000000000000000000000000.000000; 0.000000; 0.000000; _flap; 10570854387434204499970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 3763593727267985205513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 220891962378546569512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7185174680261168860350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 6963537422383533189300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199528689849387301499000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209147289807700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 390946708018428623146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 122733802219998837436200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2642795352575932689800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 2039410743473771454600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 10570854387434204499970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1117640314980323296616100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 17603928375938413592990000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 174272248854332681011300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 71249783873910169710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 390946708018428623146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7202189209200633923100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1169851125468273319150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 122733802219998837436200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:39:884; 29-Mar-2021 00:00:11:822; 1070.000000; 2745.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3170.000000; 11.030000; 1; 7.418200; 0.706730; 0.908300; 29-Mar-2021 00:00:11:822; 868.600000; 1823.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1709.000000; 8.955000; 1; 7.969000; 1.304800; 0.034811; 21 00:00:54:723; 0.000000; 0.000000; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451123140654000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 14896; 0.000000; 0.000000; 0.000000; 0.817140; 0.520170; 0.628900; 0.111280; 0.644880; 0.957750; 0.783010; 0.943650; 0.000000; 5:723; 0.000000; 0.000000; 0.000000; 0.000000; TC; -0.000000; 0.000000; -0.000000; -0.000000; -0.000000; 0.000000; 0.000000; 0.000000; -11215666918651489943550.000000; 0.000000; 6010911077285245863434600000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2298027871668642845580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 10570854387434204499970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 199638554676314319555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 3763593727267985205513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 7185174680261168860350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 220891962378546569512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:39:984; 29-Mar-2021 00:00:11:921; 1068.000000; 2831.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3263.000000; 11.010000; 1; 7.404200; 1.398700; 0.526830; 29-Mar-2021 00:00:11:921; 867.000000; 1806.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1690.000000; 8.938000; 1; 7.958400; 1.918300; 0.912980; 0:55:228; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 51274707451121529831000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684834594397587300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 12858; 0.000000; 0.000000; 0.000001; 0.940630; 0.805390; 0.183570; 0.021167; 0.987060; 0.630080; 0.650670; 0.201320; 0.000000; 2021 00:00:46:130; 0.000000; 51274707451134329000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 1 00:00:00:228; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797561659100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451127941903000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684546133434922300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000000; -0.000000; 0.000000; -0.000000; 1; 
2023.10.18_09:37:40:084; 29-Mar-2021 00:00:12:021; 1067.000000; 2913.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3354.000000; 11.000000; 1; 7.318400; 1.742500; 0.351080; 29-Mar-2021 00:00:12:021; 865.300000; 1816.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1697.000000; 8.921000; 1; 7.761900; 2.027400; 0.939610; 7; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 19757; 0.000000; 0.000000; 0.000000; 0.224900; 0.174090; 0.530810; 0.547330; 0.435660; 0.999000; 0.090462; 0.975430; 0.000000; :426; 0.000000; 0.000000; 0.000000; 0.000000;  00:00:00:931; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797940691900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451131132330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684641912944724800000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -0.000000; 0.000000; 0.000000; -0.000000; 0.000000; 1; 
2023.10.18_09:37:40:184; 29-Mar-2021 00:00:12:120; 1066.000000; 2923.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3364.000000; 10.990000; 1; 7.258600; 2.054600; 0.739050; 29-Mar-2021 00:00:12:120; 863.900000; 1836.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1712.000000; 8.906000; 1; 7.833100; 2.326700; 0.268790; r-2021 00:00:56:219; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 12594; 0.000000; 6010908684593649045404400000000000000000000000000000000000000000.000000; 0.000000; 0.480770; 0.050545; 0.360180; 0.617000; 0.547900; 0.707370; 0.053064; 0.913240; 0.000000; 021 00:00:46:822; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 00:00:01:634; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953796614077300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451135921092000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:40:284; 29-Mar-2021 00:00:12:219; 1066.000000; 2934.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3375.000000; 10.980000; 1; 7.321200; 2.097000; 0.508580; 29-Mar-2021 00:00:12:219; 862.700000; 1852.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1725.000000; 8.894000; 1; 7.570400; 2.934400; 0.066867; 00:00:56:713; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 14896; 0.000000; 0.000000; 0.000672; 0.895330; 0.363450; 0.656580; 0.319180; 0.587460; 0.060381; 0.472570; 0.206730; 0.000000; 120; 0.000000; 0.000000; 0.000000; 0.000000; 0:00:02:317; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:40:384; 29-Mar-2021 00:00:12:317; 1065.000000; 3008.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3460.000000; 10.980000; 1; 7.387700; 1.608300; 0.366060; 29-Mar-2021 00:00:12:317; 861.700000; 1844.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1715.000000; 8.883000; 1; 8.060900; 2.060200; 0.701590; 7:219; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 51; 0.000000; 0.000000; 0.000003; 0.153830; 0.522960; 0.532200; 0.066542; 0.379070; 0.875960; 0.885140; 0.045506; 0.000000; 21 00:00:47:515; 0.000000; 0.000000; 0.000000; 0.000000; :00:03:021; 6010908684402270521251700000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:40:484; 29-Mar-2021 00:00:12:426; 1066.000000; 3060.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3522.000000; 10.990000; 1; 7.465500; 1.104000; 0.024090; 29-Mar-2021 00:00:12:426; 860.600000; 1828.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1698.000000; 8.872000; 1; 7.653000; 1.936800; 0.154860; 9-Mar-2021 00:00:57:748; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797372142800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451124776450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 11634; 0.000000; 0.000000; 181637920.000000; 0.581140; 0.006753; 0.401320; 0.504960; 0.691280; 0.827490; 0.043054; 0.857700; 0.000000; 22; 0.000000; 0.000000; 0.000000; 0.000000; 00:03:723; 51274707451124738989000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684450166852910300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 6010908684402270521251700000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
