TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:32:48:345; 8.175200; 6.069800; 233.871800; 
2023.10.20_16:32:48:445; 8.270900; 6.026000; 233.849800; 
2023.10.20_16:32:48:545; 8.380300; 6.105300; 233.871800; 
2023.10.20_16:32:48:645; 8.363900; 6.088900; 234.025600; 
2023.10.20_16:32:48:745; 8.593600; 5.941300; 234.003700; 
2023.10.20_16:32:48:845; 8.465000; 5.922100; 233.959700; 
2023.10.20_16:32:48:945; 8.689300; 6.078000; 233.959700; 
2023.10.20_16:32:49:045; 8.514300; 5.878400; 229.784700; 
2023.10.20_16:32:49:145; 8.927100; 5.916700; 230.224100; 
2023.10.20_16:32:49:245; 8.809600; 5.872900; 230.268100; 
2023.10.20_16:32:49:345; 9.279900; 5.763600; 230.290100; 
2023.10.20_16:32:49:445; 9.370100; 5.911200; 230.575700; 
2023.10.20_16:32:49:545; 9.315400; 5.927600; 230.817400; 
2023.10.20_16:32:49:645; 9.750200; 5.935800; 230.861400; 
2023.10.20_16:32:49:745; 9.739200; 6.037000; 230.861400; 
2023.10.20_16:32:49:845; 9.583400; 6.015100; 230.861400; 
2023.10.20_16:32:49:945; 9.804900; 5.960400; 232.201800; 
2023.10.20_16:32:50:045; 9.750200; 5.974100; 232.201800; 
2023.10.20_16:32:50:145; 9.922400; 5.944000; 232.201800; 
2023.10.20_16:32:50:245; 10.116600; 5.875700; 232.179800; 
2023.10.20_16:32:50:345; 10.141200; 5.919400; 233.190600; 
2023.10.20_16:32:50:445; 9.829500; 5.897500; 233.146700; 
2023.10.20_16:32:50:545; 9.837700; 5.821000; 233.146700; 
2023.10.20_16:32:50:645; 10.122000; 5.818200; 233.124700; 
2023.10.20_16:32:50:745; 9.763800; 5.771800; 232.509400; 
2023.10.20_16:32:50:845; 9.802100; 5.536600; 232.553400; 
2023.10.20_16:32:50:945; 9.900600; 5.539300; 232.553400; 
2023.10.20_16:32:51:045; 9.848600; 5.449100; 232.553400; 
2023.10.20_16:32:51:145; 9.476700; 5.312400; 231.059100; 
2023.10.20_16:32:51:245; 9.804900; 5.397200; 231.081100; 
2023.10.20_16:32:51:345; 9.405600; 5.566700; 231.037200; 
2023.10.20_16:32:51:445; 9.329100; 5.621400; 231.015200; 
2023.10.20_16:32:51:545; 9.720100; 5.684300; 230.443900; 
2023.10.20_16:32:51:645; 9.394700; 5.867500; 228.971600; 
2023.10.20_16:32:51:745; 9.482200; 5.810000; 229.015600; 
2023.10.20_16:32:51:845; 9.752900; 6.026000; 228.993600; 
2023.10.20_16:32:51:945; 9.657200; 6.039700; 229.564900; 
2023.10.20_16:32:52:045; 9.561500; 6.187400; 231.894200; 
2023.10.20_16:32:52:145; 9.911500; 6.217500; 231.806300; 
2023.10.20_16:32:52:245; 9.610700; 6.296700; 231.784300; 
2023.10.20_16:32:52:345; 9.526000; 6.198300; 231.806300; 
2023.10.20_16:32:52:445; 9.865000; 6.192800; 232.443500; 
2023.10.20_16:32:52:545; 9.774800; 6.299500; 232.465500; 
2023.10.20_16:32:52:645; 9.638100; 6.154600; 232.465500; 
2023.10.20_16:32:52:745; 9.763800; 6.132700; 232.465500; 
2023.10.20_16:32:52:845; 9.668100; 5.987800; 233.608100; 
2023.10.20_16:32:52:945; 9.602500; 5.823700; 233.520200; 
2023.10.20_16:32:53:045; 10.089200; 5.777200; 233.498300; 
2023.10.20_16:32:53:145; 9.744700; 5.780000; 233.520200; 
2023.10.20_16:32:53:245; 9.424800; 5.561200; 235.563800; 
2023.10.20_16:32:53:345; 9.564200; 5.533900; 236.091200; 
2023.10.20_16:32:53:445; 9.383800; 5.465500; 236.179100; 
2023.10.20_16:32:53:545; 9.564200; 5.345200; 236.223000; 
2023.10.20_16:32:53:645; 9.504100; 5.364300; 235.871400; 
2023.10.20_16:32:53:745; 9.356400; 5.279600; 233.783900; 
2023.10.20_16:32:53:845; 9.203300; 5.238600; 233.827900; 
2023.10.20_16:32:53:945; 9.197800; 5.315100; 233.871800; 
2023.10.20_16:32:54:045; 9.052900; 5.364300; 233.761900; 
2023.10.20_16:32:54:145; 9.225200; 5.438200; 232.333600; 
2023.10.20_16:32:54:245; 8.990000; 5.413600; 232.355600; 
2023.10.20_16:32:54:345; 9.487700; 5.454600; 232.399600; 
2023.10.20_16:32:54:445; 9.096700; 5.531100; 232.421500; 
2023.10.20_16:32:54:545; 9.099400; 5.558500; 235.190300; 
2023.10.20_16:32:54:645; 9.293500; 5.561200; 235.344100; 
2023.10.20_16:32:54:745; 9.115800; 5.662400; 235.410000; 
2023.10.20_16:32:54:845; 9.359200; 5.495600; 235.366000; 
2023.10.20_16:32:54:945; 9.255300; 5.501100; 234.047600; 
2023.10.20_16:32:55:045; 9.484900; 5.369800; 233.915800; 
2023.10.20_16:32:55:145; 9.353700; 5.326100; 233.937700; 
2023.10.20_16:32:55:245; 9.143200; 5.410800; 233.915800; 
2023.10.20_16:32:55:345; 9.331800; 5.506500; 232.377600; 
2023.10.20_16:32:55:445; 9.186900; 5.585800; 232.509400; 
2023.10.20_16:32:55:545; 9.042000; 5.451800; 232.553400; 
2023.10.20_16:32:55:645; 8.954500; 5.613200; 232.575300; 
2023.10.20_16:32:55:745; 8.968200; 5.676100; 232.487500; 
2023.10.20_16:32:55:845; 8.771300; 5.733500; 231.872200; 
2023.10.20_16:32:55:945; 8.538900; 5.840100; 231.850200; 
2023.10.20_16:32:56:045; 8.771300; 5.919400; 231.872200; 
2023.10.20_16:32:56:145; 8.634600; 5.859300; 231.806300; 
2023.10.20_16:32:56:245; 8.683800; 6.121700; 228.993600; 
2023.10.20_16:32:56:345; 8.604500; 6.102600; 229.015600; 
2023.10.20_16:32:56:445; 8.522500; 6.031500; 229.037500; 
2023.10.20_16:32:56:545; 8.486900; 5.963200; 229.037500; 
2023.10.20_16:32:56:645; 8.558000; 5.842900; 228.246500; 
2023.10.20_16:32:56:745; 8.541600; 5.752600; 228.158600; 
2023.10.20_16:32:56:845; 8.473300; 5.826400; 228.158600; 
2023.10.20_16:32:56:945; 8.563500; 5.919400; 228.136600; 
2023.10.20_16:32:57:045; 8.229900; 5.796400; 226.906100; 
2023.10.20_16:32:57:145; 8.322900; 5.853800; 226.884100; 
2023.10.20_16:32:57:245; 8.172500; 5.968600; 226.884100; 
2023.10.20_16:32:57:345; 8.473300; 5.875700; 226.884100; 
2023.10.20_16:32:57:445; 8.301000; 5.889300; 232.883000; 
2023.10.20_16:32:57:545; 8.128700; 5.853800; 232.289700; 
2023.10.20_16:32:57:645; 8.508800; 5.670600; 232.223800; 
2023.10.20_16:32:57:745; 8.435000; 5.744400; 232.245700; 
2023.10.20_16:32:57:845; 8.519700; 5.823700; 231.630500; 
2023.10.20_16:32:57:945; 8.273600; 5.968600; 231.674400; 
2023.10.20_16:32:58:045; 8.618200; 6.058900; 231.652500; 
2023.10.20_16:32:58:145; 8.623600; 6.157300; 231.652500; 
2023.10.20_16:32:58:245; 8.918900; 5.957700; 230.399900; 
2023.10.20_16:32:58:345; 8.599000; 6.006900; 228.422300; 
2023.10.20_16:32:58:445; 8.856100; 6.058900; 228.422300; 
2023.10.20_16:32:58:545; 8.571700; 6.047900; 228.444200; 
2023.10.20_16:32:58:645; 8.957200; 6.294000; 228.422300; 
2023.10.20_16:32:58:745; 8.470500; 6.346000; 231.894200; 
2023.10.20_16:32:58:845; 8.943600; 6.310400; 231.960100; 
2023.10.20_16:32:58:945; 8.771300; 6.384200; 231.982100; 
2023.10.20_16:32:59:045; 9.077500; 6.674100; 231.960100; 
2023.10.20_16:32:59:145; 8.949000; 6.444400; 232.883000; 
2023.10.20_16:32:59:245; 9.195100; 6.425300; 232.795100; 
2023.10.20_16:32:59:345; 9.077500; 6.466300; 232.795100; 
2023.10.20_16:32:59:445; 9.162300; 6.646700; 232.795100; 
2023.10.20_16:32:59:545; 9.118500; 6.772500; 232.399600; 
2023.10.20_16:32:59:645; 8.899800; 6.685000; 232.377600; 
2023.10.20_16:32:59:745; 8.834200; 6.767000; 232.355600; 
2023.10.20_16:32:59:845; 8.785000; 6.794400; 232.355600; 
2023.10.20_16:32:59:945; 8.700200; 6.780700; 232.091900; 
2023.10.20_16:33:00:045; 8.834200; 6.769800; 231.015200; 
2023.10.20_16:33:00:145; 8.661900; 6.633100; 231.037200; 
2023.10.20_16:33:00:245; 8.793200; 6.616700; 231.015200; 
2023.10.20_16:33:00:345; 8.793200; 6.682300; 231.037200; 
2023.10.20_16:33:00:445; 9.014600; 6.613900; 230.356000; 
2023.10.20_16:33:00:545; 8.828700; 6.597500; 230.356000; 
2023.10.20_16:33:00:645; 8.984600; 6.709600; 230.334000; 
2023.10.20_16:33:00:745; 9.140400; 6.441700; 230.048300; 
2023.10.20_16:33:00:845; 9.233400; 6.537400; 227.191700; 
2023.10.20_16:33:00:945; 9.331800; 6.387000; 227.433400; 
2023.10.20_16:33:01:045; 9.217000; 6.274900; 227.345500; 
2023.10.20_16:33:01:145; 9.140400; 6.365100; 227.345500; 
2023.10.20_16:33:01:245; 9.080300; 6.318600; 225.851300; 
2023.10.20_16:33:01:345; 8.962700; 6.285800; 225.873300; 
2023.10.20_16:33:01:445; 9.208800; 6.280300; 225.873300; 
2023.10.20_16:33:01:545; 9.140400; 6.165500; 225.895300; 
2023.10.20_16:33:01:645; 9.279900; 6.108100; 227.257600; 
2023.10.20_16:33:01:745; 9.080300; 5.974100; 227.411500; 
2023.10.20_16:33:01:845; 9.515000; 5.892100; 227.411500; 
2023.10.20_16:33:01:945; 8.856100; 5.919400; 227.433400; 
2023.10.20_16:33:02:045; 9.009200; 5.949500; 227.301600; 
2023.10.20_16:33:02:145; 9.110300; 5.878400; 225.389900; 
2023.10.20_16:33:02:245; 8.853300; 5.927600; 225.499700; 
2023.10.20_16:33:02:345; 8.951800; 5.963200; 225.521700; 
2023.10.20_16:33:02:445; 8.637300; 5.955000; 225.543700; 
2023.10.20_16:33:02:545; 8.864300; 6.031500; 226.356700; 
2023.10.20_16:33:02:645; 8.705700; 6.108100; 226.444600; 
2023.10.20_16:33:02:745; 8.588100; 5.864700; 226.466600; 
2023.10.20_16:33:02:845; 8.421300; 5.848300; 226.444600; 
2023.10.20_16:33:02:945; 8.391200; 5.870200; 225.631600; 
2023.10.20_16:33:03:045; 8.459600; 5.870200; 225.543700; 
2023.10.20_16:33:03:145; 8.227200; 5.897500; 225.543700; 
2023.10.20_16:33:03:245; 8.527900; 5.927600; 225.543700; 
2023.10.20_16:33:03:345; 8.216200; 5.922100; 225.126200; 
2023.10.20_16:33:03:445; 8.333800; 6.001400; 225.170100; 
2023.10.20_16:33:03:545; 8.112300; 6.105300; 225.192100; 
2023.10.20_16:33:03:645; 8.112300; 5.998700; 225.170100; 
2023.10.20_16:33:03:745; 8.109600; 6.067100; 223.346300; 
2023.10.20_16:33:03:845; 8.128700; 6.097100; 223.566000; 
2023.10.20_16:33:03:945; 8.191600; 6.110800; 223.610000; 
2023.10.20_16:33:04:045; 8.186100; 6.198300; 223.588000; 
2023.10.20_16:33:04:145; 8.257200; 6.236600; 229.784700; 
2023.10.20_16:33:04:245; 8.117800; 6.299500; 232.421500; 
2023.10.20_16:33:04:345; 8.082200; 6.469000; 232.685200; 
2023.10.20_16:33:04:445; 8.013900; 6.397900; 232.817100; 
2023.10.20_16:33:04:545; 7.737700; 6.441700; 232.795100; 
2023.10.20_16:33:04:645; 7.920900; 6.362400; 233.652100; 
2023.10.20_16:33:04:745; 8.104100; 6.340500; 233.608100; 
2023.10.20_16:33:04:845; 7.986500; 6.477200; 233.608100; 
2023.10.20_16:33:04:945; 8.254500; 6.583800; 233.608100; 
2023.10.20_16:33:05:045; 8.158800; 6.474500; 231.542600; 
2023.10.20_16:33:05:145; 8.098700; 6.624900; 231.454700; 
2023.10.20_16:33:05:245; 8.213500; 6.819000; 231.454700; 
2023.10.20_16:33:05:345; 8.301000; 6.408900; 231.432700; 
2023.10.20_16:33:05:445; 8.208000; 6.510000; 236.157100; 
2023.10.20_16:33:05:545; 8.213500; 6.403400; 235.695700; 
2023.10.20_16:33:05:645; 8.314700; 6.548300; 235.651700; 
2023.10.20_16:33:05:745; 8.366600; 6.559200; 235.651700; 
2023.10.20_16:33:05:845; 8.391200; 6.408900; 231.191000; 
2023.10.20_16:33:05:945; 8.689300; 6.542800; 231.498600; 
2023.10.20_16:33:06:045; 8.612700; 6.657700; 231.476700; 
2023.10.20_16:33:06:145; 8.615400; 6.564700; 231.432700; 
2023.10.20_16:33:06:245; 8.648200; 6.389700; 238.618200; 
2023.10.20_16:33:06:345; 8.497900; 6.490900; 238.574200; 
2023.10.20_16:33:06:445; 8.503300; 6.529200; 238.662200; 
2023.10.20_16:33:06:545; 8.779500; 6.553800; 238.728100; 
2023.10.20_16:33:06:645; 8.571700; 6.477200; 237.893100; 
2023.10.20_16:33:06:745; 8.768600; 6.553800; 235.563800; 
2023.10.20_16:33:06:845; 8.495100; 6.644000; 235.585800; 
2023.10.20_16:33:06:945; 8.612700; 6.589300; 235.607800; 
2023.10.20_16:33:07:045; 8.651000; 6.668600; 235.563800; 
2023.10.20_16:33:07:145; 8.571700; 6.551000; 233.124700; 
2023.10.20_16:33:07:245; 8.716600; 6.518200; 233.212600; 
2023.10.20_16:33:07:345; 8.558000; 6.348700; 233.168700; 
2023.10.20_16:33:07:445; 8.465000; 6.195600; 233.168700; 
2023.10.20_16:33:07:545; 8.563500; 6.294000; 236.420800; 
2023.10.20_16:33:07:645; 8.741200; 6.425300; 236.354900; 
2023.10.20_16:33:07:745; 8.929900; 6.337800; 236.354900; 
2023.10.20_16:33:07:845; 8.929900; 6.638500; 236.332900; 
2023.10.20_16:33:07:945; 9.509600; 6.974900; 234.223400; 
2023.10.20_16:33:08:045; 9.613500; 6.685000; 233.805900; 
2023.10.20_16:33:08:145; 9.597000; 6.665900; 233.959700; 
2023.10.20_16:33:08:245; 9.903300; 6.581100; 233.915800; 
2023.10.20_16:33:08:345; 9.941600; 6.644000; 233.805900; 
2023.10.20_16:33:08:445; 9.865000; 6.849100; 233.388400; 
2023.10.20_16:33:08:545; 10.143900; 6.832700; 233.454300; 
2023.10.20_16:33:08:645; 10.108400; 6.737000; 233.432300; 
