TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:28:48:345; 9.509600; 7.365900; 237.761200; 
2023.10.20_16:28:48:445; 9.632600; 7.379500; 237.805200; 
2023.10.20_16:28:48:545; 9.938800; 7.240100; 237.805200; 
2023.10.20_16:28:48:645; 9.971600; 7.478000; 237.827100; 
2023.10.20_16:28:48:745; 9.922400; 7.642000; 237.893100; 
2023.10.20_16:28:48:845; 10.521200; 7.565500; 237.893100; 
2023.10.20_16:28:48:945; 10.338000; 7.639300; 237.871100; 
2023.10.20_16:28:49:045; 10.275200; 7.699400; 237.871100; 
2023.10.20_16:28:49:145; 10.045500; 7.814300; 239.233500; 
2023.10.20_16:28:49:245; 10.403700; 7.756900; 239.057700; 
2023.10.20_16:28:49:345; 10.939600; 8.106900; 239.057700; 
2023.10.20_16:28:49:445; 10.720800; 7.904500; 239.013700; 
2023.10.20_16:28:49:545; 10.895800; 8.481500; 238.640200; 
2023.10.20_16:28:49:645; 10.770100; 8.623600; 237.915000; 
2023.10.20_16:28:49:745; 10.534900; 8.536100; 237.937000; 
2023.10.20_16:28:49:845; 10.532200; 8.973600; 237.937000; 
2023.10.20_16:28:49:945; 10.781000; 8.407600; 237.937000; 
2023.10.20_16:28:50:045; 10.778300; 8.560700; 237.321700; 
2023.10.20_16:28:50:145; 10.748200; 7.989300; 237.321700; 
2023.10.20_16:28:50:245; 10.871200; 7.997500; 237.343700; 
2023.10.20_16:28:50:345; 10.685300; 7.745900; 237.299800; 
2023.10.20_16:28:50:445; 10.887600; 7.650200; 236.926200; 
2023.10.20_16:28:50:545; 10.693500; 7.497100; 236.926200; 
2023.10.20_16:28:50:645; 10.811100; 7.614700; 236.926200; 
2023.10.20_16:28:50:745; 10.688000; 7.256500; 236.926200; 
2023.10.20_16:28:50:845; 10.860300; 7.226400; 239.233500; 
2023.10.20_16:28:50:945; 11.057200; 7.242800; 239.299400; 
2023.10.20_16:28:51:045; 10.835700; 7.226400; 239.277400; 
2023.10.20_16:28:51:145; 10.625100; 7.147100; 239.277400; 
2023.10.20_16:28:51:245; 10.458400; 6.939300; 240.354100; 
2023.10.20_16:28:51:345; 10.627900; 7.076000; 240.354100; 
2023.10.20_16:28:51:445; 11.423600; 7.130700; 240.332200; 
2023.10.20_16:28:51:545; 10.857600; 7.043200; 240.310200; 
2023.10.20_16:28:51:645; 10.895800; 7.037700; 239.101600; 
2023.10.20_16:28:51:745; 10.980600; 6.862700; 239.233500; 
2023.10.20_16:28:51:845; 10.504800; 7.010400; 239.211500; 
2023.10.20_16:28:51:945; 10.472000; 7.108800; 239.189500; 
2023.10.20_16:28:52:045; 10.370900; 7.174500; 239.365300; 
2023.10.20_16:28:52:145; 10.359900; 7.076000; 240.068500; 
2023.10.20_16:28:52:245; 10.578700; 7.111600; 240.068500; 
2023.10.20_16:28:52:345; 10.565000; 7.272900; 240.068500; 
2023.10.20_16:28:52:445; 10.545900; 7.275600; 240.046500; 
2023.10.20_16:28:52:545; 10.436500; 7.262000; 240.288200; 
2023.10.20_16:28:52:645; 10.425500; 7.420500; 240.354100; 
2023.10.20_16:28:52:745; 10.603300; 7.488900; 240.310200; 
2023.10.20_16:28:52:845; 10.343500; 7.508000; 240.332200; 
2023.10.20_16:28:52:945; 10.234100; 7.393200; 236.618600; 
2023.10.20_16:28:53:045; 10.165800; 7.382300; 236.816300; 
2023.10.20_16:28:53:145; 10.163100; 7.376800; 236.904200; 
2023.10.20_16:28:53:245; 10.212300; 7.363100; 236.904200; 
2023.10.20_16:28:53:345; 10.338000; 7.387700; 235.937400; 
2023.10.20_16:28:53:445; 10.250500; 7.395900; 236.003300; 
2023.10.20_16:28:53:545; 10.305200; 7.316600; 236.047200; 
2023.10.20_16:28:53:645; 10.518500; 7.234600; 236.069200; 
2023.10.20_16:28:53:745; 10.783700; 6.942000; 235.585800; 
2023.10.20_16:28:53:845; 11.278600; 7.108800; 235.497900; 
2023.10.20_16:28:53:945; 11.092700; 7.475200; 235.497900; 
2023.10.20_16:28:54:045; 11.251300; 7.784200; 235.497900; 
2023.10.20_16:28:54:145; 11.275900; 7.890800; 241.211100; 
2023.10.20_16:28:54:245; 11.234900; 8.454100; 243.430500; 
2023.10.20_16:28:54:345; 10.789200; 8.435000; 243.650300; 
2023.10.20_16:28:54:445; 10.898600; 9.039300; 243.738100; 
2023.10.20_16:28:54:545; 10.562300; 9.102100; 242.837200; 
2023.10.20_16:28:54:645; 10.770100; 9.389200; 234.575000; 
2023.10.20_16:28:54:745; 10.934100; 9.427500; 234.904600; 
2023.10.20_16:28:54:845; 11.054400; 9.449400; 235.036400; 
2023.10.20_16:28:54:945; 10.805600; 9.301700; 235.124300; 
2023.10.20_16:28:55:045; 10.890400; 9.679100; 236.464800; 
2023.10.20_16:28:55:145; 10.655200; 9.575200; 236.530700; 
2023.10.20_16:28:55:245; 10.619700; 9.919700; 236.596600; 
2023.10.20_16:28:55:345; 10.677100; 9.958000; 236.596600; 
2023.10.20_16:28:55:445; 10.802900; 9.654500; 234.728800; 
2023.10.20_16:28:55:545; 10.920500; 9.878700; 234.948500; 
2023.10.20_16:28:55:645; 10.939600; 9.668100; 234.948500; 
2023.10.20_16:28:55:745; 10.690800; 9.638100; 234.970500; 
2023.10.20_16:28:55:845; 10.734500; 10.012700; 234.860600; 
2023.10.20_16:28:55:945; 10.524000; 10.193100; 234.772800; 
2023.10.20_16:28:56:045; 10.450200; 9.941600; 234.794700; 
2023.10.20_16:28:56:145; 10.805600; 9.561500; 234.772800; 
2023.10.20_16:28:56:245; 10.668900; 9.971600; 234.201400; 
2023.10.20_16:28:56:345; 10.857600; 10.108400; 233.344400; 
2023.10.20_16:28:56:445; 10.775500; 10.075600; 233.366400; 
2023.10.20_16:28:56:545; 10.704400; 10.313400; 233.322500; 
2023.10.20_16:28:56:645; 10.466600; 10.340800; 233.300500; 
2023.10.20_16:28:56:745; 10.682600; 10.398200; 232.707200; 
2023.10.20_16:28:56:845; 10.565000; 10.231400; 232.751100; 
2023.10.20_16:28:56:945; 10.556800; 10.267000; 232.751100; 
2023.10.20_16:28:57:045; 10.258800; 10.220500; 232.729200; 
2023.10.20_16:28:57:145; 10.086500; 10.450200; 232.773100; 
2023.10.20_16:28:57:245; 10.146600; 10.376300; 232.795100; 
2023.10.20_16:28:57:345; 10.105600; 10.343500; 232.773100; 
2023.10.20_16:28:57:445; 10.124800; 10.368100; 232.773100; 
2023.10.20_16:28:57:545; 9.881400; 10.321600; 232.201800; 
2023.10.20_16:28:57:645; 10.625100; 10.379100; 232.135900; 
2023.10.20_16:28:57:745; 10.477500; 10.195900; 232.135900; 
2023.10.20_16:28:57:845; 10.354500; 10.111100; 232.135900; 
2023.10.20_16:28:57:945; 10.094700; 10.332600; 232.157900; 
2023.10.20_16:28:58:045; 10.122000; 10.316200; 232.157900; 
2023.10.20_16:28:58:145; 10.031800; 9.982600; 232.157900; 
2023.10.20_16:28:58:245; 9.900600; 10.009900; 232.135900; 
2023.10.20_16:28:58:345; 9.824000; 10.031800; 232.201800; 
2023.10.20_16:28:58:445; 10.026300; 10.064600; 232.399600; 
2023.10.20_16:28:58:545; 10.212300; 9.851300; 232.377600; 
2023.10.20_16:28:58:645; 10.143900; 9.690000; 232.377600; 
2023.10.20_16:28:58:745; 9.824000; 9.627100; 232.377600; 
2023.10.20_16:28:58:845; 10.477500; 9.616200; 233.190600; 
2023.10.20_16:28:58:945; 10.160300; 9.449400; 233.212600; 
2023.10.20_16:28:59:045; 10.048200; 9.758400; 233.234600; 
2023.10.20_16:28:59:145; 10.092000; 9.722800; 233.234600; 
2023.10.20_16:28:59:245; 10.070100; 9.539600; 235.629700; 
2023.10.20_16:28:59:345; 10.286100; 9.851300; 235.739600; 
2023.10.20_16:28:59:445; 10.031800; 9.523200; 235.783600; 
2023.10.20_16:28:59:545; 9.892400; 9.411100; 235.805500; 
2023.10.20_16:28:59:645; 10.349000; 9.523200; 235.168300; 
2023.10.20_16:28:59:745; 10.403700; 9.400200; 235.168300; 
2023.10.20_16:28:59:845; 10.425500; 9.274400; 235.212200; 
2023.10.20_16:28:59:945; 10.537600; 9.386500; 235.190300; 
2023.10.20_16:29:00:045; 10.545900; 9.260700; 234.640900; 
2023.10.20_16:29:00:145; 10.524000; 9.326400; 234.597000; 
2023.10.20_16:29:00:245; 10.193100; 9.282600; 234.597000; 
2023.10.20_16:29:00:345; 10.184900; 9.400200; 234.575000; 
2023.10.20_16:29:00:445; 10.160300; 9.408400; 234.201400; 
2023.10.20_16:29:00:545; 10.288800; 9.889600; 232.970900; 
2023.10.20_16:29:00:645; 10.083800; 9.618900; 232.970900; 
2023.10.20_16:29:00:745; 9.925200; 9.454900; 232.992900; 
2023.10.20_16:29:00:845; 9.892400; 9.290800; 233.080700; 
2023.10.20_16:29:00:945; 9.930600; 9.348200; 233.674100; 
2023.10.20_16:29:01:045; 9.884200; 9.263500; 233.674100; 
2023.10.20_16:29:01:145; 9.999000; 9.211500; 233.674100; 
2023.10.20_16:29:01:245; 9.933400; 9.145900; 233.696000; 
2023.10.20_16:29:01:345; 9.725600; 9.055700; 230.334000; 
2023.10.20_16:29:01:445; 9.605300; 8.968200; 230.685600; 
2023.10.20_16:29:01:545; 10.018100; 8.875200; 230.707600; 
2023.10.20_16:29:01:645; 9.949800; 9.006400; 230.751500; 
2023.10.20_16:29:01:745; 9.963400; 8.823200; 229.191400; 
2023.10.20_16:29:01:845; 10.031800; 9.044700; 228.927700; 
2023.10.20_16:29:01:945; 9.919700; 8.853300; 228.883700; 
2023.10.20_16:29:02:045; 9.881400; 9.217000; 228.861700; 
2023.10.20_16:29:02:145; 9.736500; 8.962700; 232.355600; 
2023.10.20_16:29:02:245; 9.938800; 9.252500; 233.849800; 
2023.10.20_16:29:02:345; 9.990800; 9.096700; 233.981700; 
2023.10.20_16:29:02:445; 10.018100; 9.465800; 234.025600; 
2023.10.20_16:29:02:545; 9.927900; 9.145900; 233.849800; 
2023.10.20_16:29:02:645; 9.769300; 9.044700; 232.597300; 
2023.10.20_16:29:02:745; 9.627100; 9.167800; 232.509400; 
2023.10.20_16:29:02:845; 9.608000; 8.921700; 232.531400; 
2023.10.20_16:29:02:945; 9.938800; 9.156800; 232.333600; 
2023.10.20_16:29:03:045; 9.977100; 8.823200; 228.092700; 
2023.10.20_16:29:03:145; 9.925200; 9.011900; 228.268400; 
2023.10.20_16:29:03:245; 10.042700; 8.831400; 228.312400; 
2023.10.20_16:29:03:345; 10.184900; 8.965400; 228.312400; 
2023.10.20_16:29:03:445; 10.023600; 8.823200; 233.256500; 
2023.10.20_16:29:03:545; 10.513000; 8.880700; 233.761900; 
2023.10.20_16:29:03:645; 10.335300; 9.028300; 233.652100; 
2023.10.20_16:29:03:745; 10.540400; 8.897100; 233.652100; 
2023.10.20_16:29:03:845; 10.548600; 8.970900; 235.673700; 
2023.10.20_16:29:03:945; 10.313400; 9.036500; 235.453900; 
2023.10.20_16:29:04:045; 10.182200; 9.195100; 235.410000; 
2023.10.20_16:29:04:145; 10.422800; 9.028300; 235.432000; 
2023.10.20_16:29:04:245; 10.499400; 9.236100; 235.981300; 
2023.10.20_16:29:04:345; 10.578700; 9.258000; 236.728400; 
2023.10.20_16:29:04:445; 10.554100; 9.340000; 236.728400; 
2023.10.20_16:29:04:545; 10.305200; 9.534200; 236.772400; 
2023.10.20_16:29:04:645; 10.452900; 9.386500; 236.706500; 
2023.10.20_16:29:04:745; 10.586900; 9.676300; 234.662900; 
2023.10.20_16:29:04:845; 10.559500; 9.156800; 234.728800; 
2023.10.20_16:29:04:945; 10.225900; 8.806800; 234.750800; 
2023.10.20_16:29:05:045; 9.963400; 9.140400; 234.750800; 
2023.10.20_16:29:05:145; 10.152100; 8.801400; 236.728400; 
2023.10.20_16:29:05:245; 10.122000; 8.867000; 236.728400; 
2023.10.20_16:29:05:345; 9.878700; 8.815000; 236.750400; 
2023.10.20_16:29:05:445; 9.597000; 9.031000; 236.728400; 
2023.10.20_16:29:05:545; 9.659900; 8.694700; 231.982100; 
2023.10.20_16:29:05:645; 9.558800; 8.976400; 231.828200; 
2023.10.20_16:29:05:745; 9.618900; 8.642800; 231.806300; 
2023.10.20_16:29:05:845; 9.720100; 8.686500; 231.806300; 
2023.10.20_16:29:05:945; 9.375600; 8.536100; 229.762700; 
2023.10.20_16:29:06:045; 9.342800; 8.883400; 229.762700; 
2023.10.20_16:29:06:145; 9.307200; 8.697500; 229.806600; 
2023.10.20_16:29:06:245; 9.424800; 8.681100; 229.828600; 
2023.10.20_16:29:06:345; 9.309900; 8.757600; 230.070300; 
2023.10.20_16:29:06:445; 9.268900; 9.080300; 230.048300; 
2023.10.20_16:29:06:545; 9.148600; 9.025600; 230.048300; 
2023.10.20_16:29:06:645; 9.170500; 9.096700; 230.048300; 
2023.10.20_16:29:06:745; 9.145900; 9.042000; 230.949300; 
2023.10.20_16:29:06:845; 9.326400; 9.055700; 233.718000; 
2023.10.20_16:29:06:945; 9.312700; 9.498600; 233.630100; 
2023.10.20_16:29:07:045; 9.840400; 9.367400; 233.586200; 
2023.10.20_16:29:07:145; 9.556000; 9.293500; 233.740000; 
2023.10.20_16:29:07:245; 9.605300; 9.545100; 234.992500; 
2023.10.20_16:29:07:345; 9.629900; 9.449400; 235.058400; 
2023.10.20_16:29:07:445; 9.766600; 9.979900; 235.124300; 
2023.10.20_16:29:07:545; 9.837700; 9.755600; 235.080400; 
2023.10.20_16:29:07:645; 9.602500; 9.468500; 235.519900; 
2023.10.20_16:29:07:745; 9.769300; 9.703700; 235.475900; 
2023.10.20_16:29:07:845; 9.572400; 9.381000; 235.497900; 
2023.10.20_16:29:07:945; 10.097400; 9.342800; 235.497900; 
2023.10.20_16:29:08:045; 9.402900; 9.230700; 232.355600; 
2023.10.20_16:29:08:145; 9.309900; 9.438500; 231.938100; 
2023.10.20_16:29:08:245; 9.558800; 9.214200; 232.026000; 
2023.10.20_16:29:08:345; 9.875900; 9.252500; 232.004000; 
2023.10.20_16:29:08:445; 9.575200; 9.055700; 237.959000; 
2023.10.20_16:29:08:545; 9.744700; 9.176000; 238.464400; 
2023.10.20_16:29:08:645; 9.840400; 8.965400; 238.618200; 
