TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:30:48:345; 9.796700; 8.454100; 235.475900; 
2023.10.20_16:30:48:445; 9.793900; 8.519700; 235.410000; 
2023.10.20_16:30:48:545; 9.408400; 8.782200; 235.388000; 
2023.10.20_16:30:48:645; 10.094700; 8.935300; 234.267300; 
2023.10.20_16:30:48:745; 9.807600; 8.979100; 232.377600; 
2023.10.20_16:30:48:845; 9.725600; 8.656400; 232.377600; 
2023.10.20_16:30:48:945; 9.774800; 8.899800; 232.333600; 
2023.10.20_16:30:49:045; 9.854100; 8.815000; 232.421500; 
2023.10.20_16:30:49:145; 9.383800; 8.965400; 234.135500; 
2023.10.20_16:30:49:245; 9.536900; 8.823200; 234.047600; 
2023.10.20_16:30:49:345; 9.651700; 8.891600; 234.069600; 
2023.10.20_16:30:49:445; 9.583400; 8.694700; 234.091600; 
2023.10.20_16:30:49:545; 9.772000; 8.757600; 238.112800; 
2023.10.20_16:30:49:645; 9.755600; 8.708400; 237.673300; 
2023.10.20_16:30:49:745; 9.755600; 8.749400; 237.651400; 
2023.10.20_16:30:49:845; 9.613500; 8.782200; 237.629400; 
2023.10.20_16:30:49:945; 9.567000; 8.620900; 239.716900; 
2023.10.20_16:30:50:045; 9.441200; 8.533400; 239.716900; 
2023.10.20_16:30:50:145; 9.356400; 8.574400; 239.804800; 
2023.10.20_16:30:50:245; 9.520500; 8.716600; 239.804800; 
2023.10.20_16:30:50:345; 9.465800; 8.828700; 238.376500; 
2023.10.20_16:30:50:445; 9.870500; 8.845100; 234.311300; 
2023.10.20_16:30:50:545; 9.780200; 8.793200; 234.377200; 
2023.10.20_16:30:50:645; 9.676300; 8.656400; 234.443100; 
2023.10.20_16:30:50:745; 9.977100; 8.817800; 234.926600; 
2023.10.20_16:30:50:845; 10.135700; 8.960000; 237.453600; 
2023.10.20_16:30:50:945; 10.258800; 8.916200; 237.365700; 
2023.10.20_16:30:51:045; 10.310700; 8.831400; 237.321700; 
2023.10.20_16:30:51:145; 10.425500; 8.637300; 237.321700; 
2023.10.20_16:30:51:245; 10.332600; 8.451400; 236.530700; 
2023.10.20_16:30:51:345; 10.491200; 8.303700; 236.486700; 
2023.10.20_16:30:51:445; 10.644300; 8.508800; 236.442800; 
2023.10.20_16:30:51:545; 10.562300; 8.667400; 236.442800; 
2023.10.20_16:30:51:645; 10.275200; 8.350200; 237.431600; 
2023.10.20_16:30:51:745; 10.606000; 8.694700; 237.475600; 
2023.10.20_16:30:51:845; 10.597800; 8.607200; 237.519500; 
2023.10.20_16:30:51:945; 10.417300; 8.749400; 237.519500; 
2023.10.20_16:30:52:045; 10.376300; 8.601800; 235.058400; 
2023.10.20_16:30:52:145; 9.990800; 8.831400; 235.168300; 
2023.10.20_16:30:52:245; 10.070100; 8.648200; 235.212200; 
2023.10.20_16:30:52:345; 10.072800; 8.634600; 235.212200; 
2023.10.20_16:30:52:445; 10.212300; 8.566200; 235.366000; 
2023.10.20_16:30:52:545; 9.988100; 8.527900; 235.937400; 
2023.10.20_16:30:52:645; 10.329800; 8.533400; 235.937400; 
2023.10.20_16:30:52:745; 10.187700; 8.486900; 235.959400; 
2023.10.20_16:30:52:845; 9.949800; 8.571700; 236.113200; 
2023.10.20_16:30:52:945; 9.777500; 8.661900; 238.068800; 
2023.10.20_16:30:53:045; 9.960700; 8.667400; 238.002900; 
2023.10.20_16:30:53:145; 9.971600; 8.880700; 237.959000; 
2023.10.20_16:30:53:245; 9.845900; 9.099400; 238.024900; 
2023.10.20_16:30:53:345; 10.239600; 9.509600; 236.376900; 
2023.10.20_16:30:53:445; 10.111100; 9.744700; 236.310900; 
2023.10.20_16:30:53:545; 9.927900; 9.402900; 236.223000; 
2023.10.20_16:30:53:645; 9.684500; 9.484900; 236.223000; 
2023.10.20_16:30:53:745; 9.914200; 9.465800; 236.882300; 
2023.10.20_16:30:53:845; 10.217700; 9.717400; 236.926200; 
2023.10.20_16:30:53:945; 10.217700; 9.608000; 236.948200; 
2023.10.20_16:30:54:045; 10.373600; 9.534200; 236.948200; 
2023.10.20_16:30:54:145; 10.622400; 9.670900; 235.541800; 
2023.10.20_16:30:54:245; 10.422800; 9.484900; 235.717600; 
2023.10.20_16:30:54:345; 10.636100; 9.318200; 235.761600; 
2023.10.20_16:30:54:445; 10.321600; 9.583400; 235.739600; 
2023.10.20_16:30:54:545; 10.291600; 9.443900; 233.014800; 
2023.10.20_16:30:54:645; 10.565000; 9.419300; 233.300500; 
2023.10.20_16:30:54:745; 10.256000; 9.460300; 233.344400; 
2023.10.20_16:30:54:845; 10.349000; 9.381000; 233.388400; 
2023.10.20_16:30:54:945; 10.231400; 9.416600; 233.322500; 
2023.10.20_16:30:55:045; 10.668900; 9.145900; 232.905000; 
2023.10.20_16:30:55:145; 10.286100; 8.743900; 232.948900; 
2023.10.20_16:30:55:245; 9.840400; 9.340000; 232.948900; 
2023.10.20_16:30:55:345; 9.769300; 9.077500; 232.839000; 
2023.10.20_16:30:55:445; 9.878700; 9.110300; 229.696800; 
2023.10.20_16:30:55:545; 9.911500; 8.981800; 229.762700; 
2023.10.20_16:30:55:645; 9.632600; 9.104900; 229.784700; 
2023.10.20_16:30:55:745; 9.676300; 8.960000; 229.806600; 
2023.10.20_16:30:55:845; 9.526000; 9.110300; 230.993200; 
2023.10.20_16:30:55:945; 9.717400; 9.121300; 231.762300; 
2023.10.20_16:30:56:045; 9.304500; 9.279900; 231.740300; 
2023.10.20_16:30:56:145; 9.170500; 9.113100; 231.718400; 
2023.10.20_16:30:56:245; 9.263500; 8.940800; 239.233500; 
2023.10.20_16:30:56:345; 9.110300; 8.782200; 238.618200; 
2023.10.20_16:30:56:445; 8.938100; 8.867000; 238.618200; 
2023.10.20_16:30:56:545; 8.976400; 9.011900; 238.574200; 
2023.10.20_16:30:56:645; 8.735700; 9.066600; 236.750400; 
2023.10.20_16:30:56:745; 8.886100; 8.921700; 236.838300; 
2023.10.20_16:30:56:845; 8.774000; 8.995500; 236.838300; 
2023.10.20_16:30:56:945; 8.733000; 8.719300; 236.794400; 
2023.10.20_16:30:57:045; 8.752200; 8.749400; 237.014100; 
2023.10.20_16:30:57:145; 8.782200; 8.440400; 237.519500; 
2023.10.20_16:30:57:245; 8.653700; 8.445900; 237.563400; 
2023.10.20_16:30:57:345; 8.607200; 8.219000; 237.519500; 
2023.10.20_16:30:57:445; 8.530700; 8.298300; 235.212200; 
2023.10.20_16:30:57:545; 8.410400; 8.276400; 234.706800; 
2023.10.20_16:30:57:645; 8.678300; 8.399400; 234.684900; 
2023.10.20_16:30:57:745; 8.826000; 8.161500; 234.706800; 
2023.10.20_16:30:57:845; 8.880700; 8.530700; 234.706800; 
2023.10.20_16:30:57:945; 8.763100; 8.317400; 233.014800; 
2023.10.20_16:30:58:045; 8.910700; 8.388500; 232.992900; 
2023.10.20_16:30:58:145; 9.039300; 7.948300; 232.992900; 
2023.10.20_16:30:58:245; 9.107600; 8.079500; 232.970900; 
2023.10.20_16:30:58:345; 8.935300; 7.732300; 231.103100; 
2023.10.20_16:30:58:445; 9.184200; 8.027600; 231.213000; 
2023.10.20_16:30:58:545; 8.987300; 8.651000; 231.234900; 
2023.10.20_16:30:58:645; 9.304500; 8.276400; 231.256900; 
2023.10.20_16:30:58:745; 9.151400; 8.254500; 232.245700; 
2023.10.20_16:30:58:845; 9.698200; 8.169700; 235.805500; 
2023.10.20_16:30:58:945; 9.638100; 8.183400; 235.937400; 
2023.10.20_16:30:59:045; 9.687300; 7.997500; 236.003300; 
2023.10.20_16:30:59:145; 9.788500; 7.915500; 235.673700; 
2023.10.20_16:30:59:245; 9.875900; 7.948300; 233.564200; 
2023.10.20_16:30:59:345; 9.668100; 7.994700; 233.630100; 
2023.10.20_16:30:59:445; 10.048200; 8.139700; 233.630100; 
2023.10.20_16:30:59:545; 10.184900; 8.372100; 233.696000; 
2023.10.20_16:30:59:645; 10.212300; 8.126000; 234.311300; 
2023.10.20_16:30:59:745; 10.130200; 8.145100; 234.245400; 
2023.10.20_16:30:59:845; 10.160300; 7.986500; 234.245400; 
2023.10.20_16:30:59:945; 10.373600; 8.136900; 234.245400; 
2023.10.20_16:31:00:045; 10.001700; 8.199800; 233.783900; 
2023.10.20_16:31:00:145; 10.113800; 8.221700; 233.827900; 
2023.10.20_16:31:00:245; 10.507600; 8.344700; 233.849800; 
2023.10.20_16:31:00:345; 10.384500; 8.369300; 233.827900; 
2023.10.20_16:31:00:445; 10.480200; 8.262700; 230.773500; 
2023.10.20_16:31:00:545; 10.496600; 8.246300; 231.037200; 
2023.10.20_16:31:00:645; 10.305200; 8.131500; 231.081100; 
2023.10.20_16:31:00:745; 10.171300; 8.287300; 231.147000; 
2023.10.20_16:31:00:845; 10.228700; 8.074000; 232.157900; 
2023.10.20_16:31:00:945; 10.149400; 8.117800; 231.982100; 
2023.10.20_16:31:01:045; 10.152100; 8.038500; 232.004000; 
2023.10.20_16:31:01:145; 10.004500; 7.792400; 232.026000; 
2023.10.20_16:31:01:245; 10.247800; 7.910000; 232.817100; 
2023.10.20_16:31:01:345; 10.078300; 7.970100; 239.629000; 
2023.10.20_16:31:01:445; 9.993500; 7.808800; 239.365300; 
2023.10.20_16:31:01:545; 10.018100; 7.940100; 239.299400; 
2023.10.20_16:31:01:645; 10.291600; 8.076800; 239.277400; 
2023.10.20_16:31:01:745; 9.742000; 7.970100; 242.551500; 
2023.10.20_16:31:01:845; 9.763800; 8.035800; 242.749300; 
2023.10.20_16:31:01:945; 9.952500; 8.339300; 242.793300; 
2023.10.20_16:31:02:045; 9.867700; 8.563500; 242.815200; 
2023.10.20_16:31:02:145; 9.635300; 8.593600; 242.705400; 
2023.10.20_16:31:02:245; 9.889600; 8.432200; 242.727300; 
2023.10.20_16:31:02:345; 9.895100; 8.935300; 242.705400; 
2023.10.20_16:31:02:445; 9.873200; 8.727500; 242.727300; 
2023.10.20_16:31:02:545; 10.029100; 8.864300; 242.375800; 
2023.10.20_16:31:02:645; 10.149400; 8.793200; 242.419700; 
2023.10.20_16:31:02:745; 10.302500; 8.785000; 242.419700; 
2023.10.20_16:31:02:845; 10.231400; 8.604500; 242.419700; 
2023.10.20_16:31:02:945; 10.277900; 8.823200; 239.892700; 
2023.10.20_16:31:03:045; 10.234100; 8.642800; 238.068800; 
2023.10.20_16:31:03:145; 10.253300; 8.768600; 238.398500; 
2023.10.20_16:31:03:245; 10.037300; 8.599000; 238.354500; 
2023.10.20_16:31:03:345; 9.881400; 8.719300; 237.871100; 
2023.10.20_16:31:03:445; 9.886900; 8.577200; 237.299800; 
2023.10.20_16:31:03:545; 9.731000; 8.418600; 237.277800; 
2023.10.20_16:31:03:645; 9.624400; 8.415800; 237.277800; 
2023.10.20_16:31:03:745; 10.026300; 8.615400; 237.255800; 
2023.10.20_16:31:03:845; 10.072800; 8.325600; 236.706500; 
2023.10.20_16:31:03:945; 9.941600; 8.620900; 236.728400; 
2023.10.20_16:31:04:045; 10.491200; 8.492400; 236.728400; 
2023.10.20_16:31:04:145; 9.886900; 8.790400; 236.706500; 
2023.10.20_16:31:04:245; 9.856800; 8.530700; 237.893100; 
2023.10.20_16:31:04:345; 9.799400; 8.629100; 237.937000; 
2023.10.20_16:31:04:445; 9.531400; 8.465000; 237.981000; 
2023.10.20_16:31:04:545; 9.709200; 8.590800; 237.981000; 
2023.10.20_16:31:04:645; 9.476700; 8.298300; 239.101600; 
2023.10.20_16:31:04:745; 9.755600; 8.724800; 238.969800; 
2023.10.20_16:31:04:845; 9.856800; 8.571700; 239.013700; 
2023.10.20_16:31:04:945; 9.922400; 9.061100; 239.013700; 
2023.10.20_16:31:05:045; 9.865000; 8.735700; 238.574200; 
2023.10.20_16:31:05:145; 10.009900; 8.809600; 237.739200; 
2023.10.20_16:31:05:245; 10.061900; 8.634600; 237.717300; 
2023.10.20_16:31:05:345; 10.034500; 8.858800; 237.717300; 
2023.10.20_16:31:05:445; 9.897800; 8.610000; 238.552300; 
2023.10.20_16:31:05:545; 9.605300; 8.503300; 241.189200; 
2023.10.20_16:31:05:645; 9.662700; 8.150600; 241.167200; 
2023.10.20_16:31:05:745; 9.763800; 8.311900; 241.145200; 
2023.10.20_16:31:05:845; 9.692800; 8.301000; 241.123200; 
2023.10.20_16:31:05:945; 9.375600; 8.199800; 238.376500; 
2023.10.20_16:31:06:045; 9.465800; 8.514300; 238.376500; 
2023.10.20_16:31:06:145; 9.279900; 8.005700; 238.354500; 
2023.10.20_16:31:06:245; 9.022800; 8.421300; 238.508300; 
2023.10.20_16:31:06:345; 9.072100; 8.106900; 239.629000; 
2023.10.20_16:31:06:445; 8.897100; 8.238100; 239.651000; 
2023.10.20_16:31:06:545; 9.050200; 8.303700; 239.673000; 
2023.10.20_16:31:06:645; 8.694700; 8.082200; 239.694900; 
2023.10.20_16:31:06:745; 8.891600; 8.044000; 239.409300; 
2023.10.20_16:31:06:845; 8.536100; 7.923700; 239.453200; 
2023.10.20_16:31:06:945; 8.651000; 7.904500; 239.431200; 
2023.10.20_16:31:07:045; 8.418600; 8.224400; 239.409300; 
2023.10.20_16:31:07:145; 8.418600; 7.986500; 241.716500; 
2023.10.20_16:31:07:245; 8.287300; 8.229900; 241.870300; 
2023.10.20_16:31:07:345; 8.678300; 8.421300; 241.914300; 
2023.10.20_16:31:07:445; 8.735700; 8.068600; 241.936300; 
2023.10.20_16:31:07:545; 9.225200; 8.027600; 242.156000; 
2023.10.20_16:31:07:645; 9.156800; 7.929100; 244.243500; 
2023.10.20_16:31:07:745; 9.375600; 8.380300; 244.155700; 
2023.10.20_16:31:07:845; 8.979100; 8.342000; 244.133700; 
2023.10.20_16:31:07:945; 9.072100; 8.361100; 244.111700; 
2023.10.20_16:31:08:045; 8.981800; 8.361100; 246.133300; 
2023.10.20_16:31:08:145; 9.268900; 8.404900; 246.001500; 
2023.10.20_16:31:08:245; 8.894300; 8.517000; 246.045400; 
2023.10.20_16:31:08:345; 9.165000; 8.413100; 246.001500; 
2023.10.20_16:31:08:445; 8.798600; 8.279100; 243.188800; 
2023.10.20_16:31:08:545; 9.315400; 8.254500; 242.947100; 
2023.10.20_16:31:08:645; 8.949000; 8.041200; 242.903100; 
