TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:33:48:345; 9.022800; 7.395900; 238.156800; 
2023.10.20_16:33:48:445; 9.288100; 7.103400; 238.156800; 
2023.10.20_16:33:48:545; 9.217000; 7.248300; 238.156800; 
2023.10.20_16:33:48:645; 9.512300; 7.108800; 237.321700; 
2023.10.20_16:33:48:745; 9.550600; 7.297500; 237.321700; 
2023.10.20_16:33:48:845; 9.515000; 7.226400; 237.343700; 
2023.10.20_16:33:48:945; 9.711900; 7.300200; 237.343700; 
2023.10.20_16:33:49:045; 9.848600; 7.316600; 241.123200; 
2023.10.20_16:33:49:145; 9.520500; 7.311200; 241.299000; 
2023.10.20_16:33:49:245; 9.610700; 7.234600; 241.364900; 
2023.10.20_16:33:49:345; 9.714600; 7.272900; 241.386900; 
2023.10.20_16:33:49:445; 9.408400; 7.382300; 240.639800; 
2023.10.20_16:33:49:545; 9.463100; 7.483400; 238.156800; 
2023.10.20_16:33:49:645; 9.225200; 7.346700; 238.222700; 
2023.10.20_16:33:49:745; 9.236100; 7.374100; 238.244600; 
2023.10.20_16:33:49:845; 9.156800; 7.223700; 237.607400; 
2023.10.20_16:33:49:945; 8.880700; 7.374100; 237.277800; 
2023.10.20_16:33:50:045; 9.129500; 7.188100; 237.321700; 
2023.10.20_16:33:50:145; 8.877900; 7.081500; 237.343700; 
2023.10.20_16:33:50:245; 8.954500; 7.141600; 237.321700; 
2023.10.20_16:33:50:345; 8.806800; 7.275600; 237.497500; 
2023.10.20_16:33:50:445; 8.826000; 7.275600; 237.497500; 
2023.10.20_16:33:50:545; 8.730300; 7.199100; 237.497500; 
2023.10.20_16:33:50:645; 9.167800; 7.207300; 237.497500; 
2023.10.20_16:33:50:745; 9.446700; 7.371300; 235.278200; 
2023.10.20_16:33:50:845; 9.200600; 7.207300; 235.475900; 
2023.10.20_16:33:50:945; 9.151400; 7.138900; 235.410000; 
2023.10.20_16:33:51:045; 8.902500; 7.144400; 235.388000; 
2023.10.20_16:33:51:145; 9.282600; 7.622900; 231.542600; 
2023.10.20_16:33:51:245; 9.126700; 7.899000; 231.762300; 
2023.10.20_16:33:51:345; 9.222500; 7.540900; 231.828200; 
2023.10.20_16:33:51:445; 9.515000; 7.726800; 231.872200; 
2023.10.20_16:33:51:545; 9.370100; 7.595500; 235.102400; 
2023.10.20_16:33:51:645; 9.840400; 7.483400; 235.937400; 
2023.10.20_16:33:51:745; 9.793900; 7.354900; 236.025300; 
2023.10.20_16:33:51:845; 9.709200; 7.568200; 236.069200; 
2023.10.20_16:33:51:945; 9.837700; 7.828000; 236.047200; 
2023.10.20_16:33:52:045; 10.097400; 7.437000; 235.783600; 
2023.10.20_16:33:52:145; 10.313400; 7.718600; 235.805500; 
2023.10.20_16:33:52:245; 10.050900; 7.622900; 235.805500; 
2023.10.20_16:33:52:345; 10.660700; 7.450600; 235.783600; 
2023.10.20_16:33:52:445; 10.529400; 7.450600; 237.014100; 
2023.10.20_16:33:52:545; 10.655200; 7.442400; 237.124000; 
2023.10.20_16:33:52:645; 10.581400; 7.617400; 237.167900; 
2023.10.20_16:33:52:745; 10.452900; 7.226400; 237.145900; 
2023.10.20_16:33:52:845; 10.349000; 7.193600; 237.761200; 
2023.10.20_16:33:52:945; 10.573200; 7.346700; 237.805200; 
2023.10.20_16:33:53:045; 10.368100; 7.349500; 237.805200; 
2023.10.20_16:33:53:145; 10.291600; 7.516200; 237.805200; 
2023.10.20_16:33:53:245; 10.256000; 6.991300; 236.948200; 
2023.10.20_16:33:53:345; 10.365400; 7.004900; 237.014100; 
2023.10.20_16:33:53:445; 10.346200; 6.950200; 237.036100; 
2023.10.20_16:33:53:545; 10.485700; 6.884600; 237.036100; 
2023.10.20_16:33:53:645; 10.466600; 6.608500; 237.058000; 
2023.10.20_16:33:53:745; 10.592300; 6.682300; 237.058000; 
2023.10.20_16:33:53:845; 10.912300; 6.788900; 237.058000; 
2023.10.20_16:33:53:945; 10.791900; 6.753400; 237.036100; 
2023.10.20_16:33:54:045; 10.720800; 7.024100; 238.552300; 
2023.10.20_16:33:54:145; 10.606000; 7.229100; 239.716900; 
2023.10.20_16:33:54:245; 10.707200; 6.860000; 239.782800; 
2023.10.20_16:33:54:345; 10.775500; 6.972100; 239.782800; 
2023.10.20_16:33:54:445; 10.898600; 7.231900; 239.563100; 
2023.10.20_16:33:54:545; 10.589600; 7.169000; 238.991800; 
2023.10.20_16:33:54:645; 11.065400; 7.385000; 239.013700; 
2023.10.20_16:33:54:745; 10.551300; 7.026800; 238.991800; 
2023.10.20_16:33:54:845; 10.513000; 7.286600; 238.991800; 
2023.10.20_16:33:54:945; 10.269700; 7.363100; 243.540400; 
2023.10.20_16:33:55:045; 9.958000; 7.371300; 243.562300; 
2023.10.20_16:33:55:145; 10.048200; 7.283800; 243.540400; 
2023.10.20_16:33:55:245; 9.927900; 7.491600; 243.518400; 
2023.10.20_16:33:55:345; 10.154800; 7.450600; 241.255100; 
2023.10.20_16:33:55:445; 9.999000; 7.398700; 241.343000; 
2023.10.20_16:33:55:545; 10.165800; 7.357700; 241.343000; 
2023.10.20_16:33:55:645; 10.157600; 7.305700; 241.299000; 
2023.10.20_16:33:55:745; 10.023600; 7.147100; 242.024200; 
2023.10.20_16:33:55:845; 10.693500; 7.188100; 242.024200; 
2023.10.20_16:33:55:945; 10.190400; 6.723300; 242.046100; 
2023.10.20_16:33:56:045; 9.892400; 6.799900; 242.046100; 
2023.10.20_16:33:56:145; 9.933400; 6.887400; 240.991400; 
2023.10.20_16:33:56:245; 9.651700; 6.925600; 238.903900; 
2023.10.20_16:33:56:345; 9.802100; 7.078800; 238.816000; 
2023.10.20_16:33:56:445; 9.703700; 7.021300; 238.837900; 
2023.10.20_16:33:56:545; 9.714600; 6.963900; 238.816000; 
2023.10.20_16:33:56:645; 9.364600; 7.081500; 238.772000; 
2023.10.20_16:33:56:745; 9.285300; 7.456100; 238.772000; 
2023.10.20_16:33:56:845; 9.747400; 7.718600; 238.750000; 
2023.10.20_16:33:56:945; 9.583400; 7.658400; 238.222700; 
2023.10.20_16:33:57:045; 9.337300; 7.661200; 235.629700; 
2023.10.20_16:33:57:145; 9.348200; 7.625600; 235.563800; 
2023.10.20_16:33:57:245; 9.137700; 7.598300; 235.519900; 
2023.10.20_16:33:57:345; 9.402900; 7.592800; 235.541800; 
2023.10.20_16:33:57:445; 9.378300; 7.866200; 234.970500; 
2023.10.20_16:33:57:545; 9.178700; 7.642000; 235.014500; 
2023.10.20_16:33:57:645; 9.512300; 7.940100; 235.036400; 
2023.10.20_16:33:57:745; 9.498600; 8.303700; 235.036400; 
2023.10.20_16:33:57:845; 9.867700; 7.959200; 237.717300; 
2023.10.20_16:33:57:945; 9.542400; 8.347500; 238.332500; 
2023.10.20_16:33:58:045; 9.673600; 8.197100; 238.530300; 
2023.10.20_16:33:58:145; 9.772000; 8.197100; 238.508300; 
2023.10.20_16:33:58:245; 9.602500; 8.350200; 237.783200; 
2023.10.20_16:33:58:345; 9.561500; 8.443200; 233.322500; 
2023.10.20_16:33:58:445; 9.613500; 8.626400; 233.498300; 
2023.10.20_16:33:58:545; 9.567000; 8.544300; 233.564200; 
2023.10.20_16:33:58:645; 9.536900; 8.651000; 233.783900; 
2023.10.20_16:33:58:745; 9.837700; 8.421300; 236.047200; 
2023.10.20_16:33:58:845; 9.955200; 8.692000; 235.959400; 
2023.10.20_16:33:58:945; 10.247800; 8.776800; 235.893400; 
2023.10.20_16:33:59:045; 10.269700; 8.806800; 235.893400; 
2023.10.20_16:33:59:145; 10.414600; 8.670100; 236.135100; 
2023.10.20_16:33:59:245; 10.647000; 8.976400; 236.113200; 
2023.10.20_16:33:59:345; 10.556800; 8.741200; 236.113200; 
2023.10.20_16:33:59:445; 10.504800; 8.623600; 236.113200; 
2023.10.20_16:33:59:545; 10.447400; 8.295500; 236.091200; 
2023.10.20_16:33:59:645; 10.474800; 8.372100; 236.091200; 
2023.10.20_16:33:59:745; 10.441900; 8.415800; 236.113200; 
2023.10.20_16:33:59:845; 10.250500; 8.421300; 236.069200; 
2023.10.20_16:33:59:945; 10.168500; 8.355700; 234.662900; 
2023.10.20_16:34:00:045; 10.318900; 8.186100; 234.860600; 
2023.10.20_16:34:00:145; 10.488400; 8.314700; 234.816700; 
2023.10.20_16:34:00:245; 10.504800; 8.038500; 234.816700; 
2023.10.20_16:34:00:345; 10.256000; 8.229900; 234.882600; 
2023.10.20_16:34:00:445; 10.223200; 7.888100; 235.168300; 
2023.10.20_16:34:00:545; 10.359900; 7.978300; 235.146300; 
2023.10.20_16:34:00:645; 10.447400; 8.246300; 235.190300; 
2023.10.20_16:34:00:745; 10.480200; 7.784200; 234.794700; 
2023.10.20_16:34:00:845; 10.269700; 7.877200; 233.915800; 
2023.10.20_16:34:00:945; 10.168500; 7.745900; 233.937700; 
2023.10.20_16:34:01:045; 10.286100; 7.524400; 233.915800; 
2023.10.20_16:34:01:145; 10.403700; 7.729500; 233.937700; 
2023.10.20_16:34:01:245; 10.343500; 7.890800; 236.047200; 
2023.10.20_16:34:01:345; 10.431000; 8.153300; 236.310900; 
2023.10.20_16:34:01:445; 10.466600; 7.765100; 236.245000; 
2023.10.20_16:34:01:545; 10.215000; 7.961900; 236.223000; 
2023.10.20_16:34:01:645; 10.373600; 7.729500; 234.267300; 
2023.10.20_16:34:01:745; 10.272400; 7.863500; 234.201400; 
2023.10.20_16:34:01:845; 10.242300; 7.765100; 234.157500; 
2023.10.20_16:34:01:945; 10.986100; 7.516200; 234.179500; 
2023.10.20_16:34:02:045; 10.671600; 7.581900; 234.377200; 
2023.10.20_16:34:02:145; 10.537600; 7.653000; 234.355200; 
2023.10.20_16:34:02:245; 10.696200; 7.281100; 234.355200; 
2023.10.20_16:34:02:345; 10.904000; 7.513500; 234.355200; 
2023.10.20_16:34:02:445; 10.838400; 7.538100; 233.827900; 
2023.10.20_16:34:02:545; 10.783700; 7.417800; 233.871800; 
2023.10.20_16:34:02:645; 10.759100; 7.360400; 233.849800; 
2023.10.20_16:34:02:745; 11.068100; 7.483400; 233.893800; 
2023.10.20_16:34:02:845; 10.849400; 7.592800; 234.245400; 
2023.10.20_16:34:02:945; 10.819300; 7.245500; 234.750800; 
2023.10.20_16:34:03:045; 10.786500; 7.365900; 234.750800; 
2023.10.20_16:34:03:145; 10.928700; 7.576400; 234.750800; 
2023.10.20_16:34:03:245; 10.909500; 7.458800; 234.750800; 
2023.10.20_16:34:03:345; 10.764600; 7.508000; 235.563800; 
2023.10.20_16:34:03:445; 10.950500; 7.406900; 235.585800; 
2023.10.20_16:34:03:545; 11.234900; 7.611900; 235.585800; 
2023.10.20_16:34:03:645; 11.095400; 7.475200; 235.585800; 
2023.10.20_16:34:03:745; 10.964200; 7.464300; 236.640500; 
2023.10.20_16:34:03:845; 11.046200; 7.756900; 236.596600; 
2023.10.20_16:34:03:945; 10.923200; 7.694000; 236.596600; 
2023.10.20_16:34:04:045; 10.904000; 7.778700; 236.574600; 
2023.10.20_16:34:04:145; 10.988800; 7.860800; 237.145900; 
2023.10.20_16:34:04:245; 10.868500; 8.022100; 237.124000; 
2023.10.20_16:34:04:345; 10.759100; 7.866200; 237.167900; 
2023.10.20_16:34:04:445; 10.915000; 8.065800; 237.189900; 
2023.10.20_16:34:04:545; 10.876700; 7.590100; 236.157100; 
2023.10.20_16:34:04:645; 10.969700; 7.899000; 236.003300; 
2023.10.20_16:34:04:745; 10.980600; 8.191600; 235.959400; 
2023.10.20_16:34:04:845; 10.860300; 8.117800; 235.915400; 
2023.10.20_16:34:04:945; 10.947800; 8.301000; 236.376900; 
2023.10.20_16:34:05:045; 10.895800; 8.260000; 238.574200; 
2023.10.20_16:34:05:145; 10.797400; 8.484200; 238.486400; 
2023.10.20_16:34:05:245; 10.759100; 8.735700; 238.486400; 
2023.10.20_16:34:05:345; 10.882200; 8.946300; 238.332500; 
2023.10.20_16:34:05:445; 11.169300; 9.080300; 237.058000; 
2023.10.20_16:34:05:545; 11.122800; 8.938100; 237.102000; 
2023.10.20_16:34:05:645; 11.068100; 8.867000; 237.124000; 
2023.10.20_16:34:05:745; 10.986100; 8.927100; 237.124000; 
2023.10.20_16:34:05:845; 10.958700; 8.612700; 236.596600; 
2023.10.20_16:34:05:945; 10.816500; 8.817800; 236.574600; 
2023.10.20_16:34:06:045; 10.589600; 8.801400; 236.530700; 
2023.10.20_16:34:06:145; 10.660700; 8.913500; 236.530700; 
2023.10.20_16:34:06:245; 11.385300; 8.877900; 237.739200; 
2023.10.20_16:34:06:345; 10.887600; 9.121300; 237.585400; 
2023.10.20_16:34:06:445; 11.002500; 9.020100; 237.541500; 
2023.10.20_16:34:06:545; 11.174700; 9.487700; 237.585400; 
2023.10.20_16:34:06:645; 10.980600; 9.386500; 237.915000; 
2023.10.20_16:34:06:745; 10.781000; 9.400200; 238.178700; 
2023.10.20_16:34:06:845; 10.545900; 9.826700; 238.200700; 
2023.10.20_16:34:06:945; 10.800100; 9.695500; 238.178700; 
2023.10.20_16:34:07:045; 10.857600; 9.826700; 238.156800; 
2023.10.20_16:34:07:145; 10.863000; 10.037300; 238.266600; 
2023.10.20_16:34:07:245; 10.912300; 10.116600; 238.266600; 
2023.10.20_16:34:07:345; 10.833000; 9.993500; 238.244600; 
2023.10.20_16:34:07:445; 10.797400; 9.591600; 238.178700; 
2023.10.20_16:34:07:545; 10.767300; 9.914200; 236.047200; 
2023.10.20_16:34:07:645; 10.688000; 9.824000; 236.091200; 
2023.10.20_16:34:07:745; 10.854800; 9.714600; 236.113200; 
2023.10.20_16:34:07:845; 10.969700; 9.854100; 236.113200; 
2023.10.20_16:34:07:945; 11.002500; 9.996300; 234.904600; 
2023.10.20_16:34:08:045; 11.128300; 9.717400; 234.816700; 
2023.10.20_16:34:08:145; 11.256800; 10.187700; 234.794700; 
2023.10.20_16:34:08:245; 11.226700; 9.804900; 234.794700; 
2023.10.20_16:34:08:345; 11.095400; 9.802100; 235.322100; 
2023.10.20_16:34:08:445; 11.352500; 9.851300; 235.366000; 
2023.10.20_16:34:08:545; 11.114600; 9.895100; 235.388000; 
2023.10.20_16:34:08:645; 11.437200; 9.832200; 235.366000; 
