TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:39:46:745; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:46:845; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:46:945; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:045; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:145; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:245; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:345; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:445; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:545; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:645; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:745; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:845; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:47:945; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:48:045; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:48:145; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:48:245; 0.000000; 0.000000; 0.000000; 
2023.10.20_16:39:48:345; 0.000000; 3038375643195599724200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1296071533631558234795700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 
2023.10.20_16:39:48:445; 60924925309716264030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 206478139368643493694000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 
2023.10.20_16:39:48:545; 0.000000; 206478139368643493694000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 
2023.10.20_16:39:48:645; 693972145210880640281600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 306828739874087845208000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 4823374332280692724600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 
2023.10.20_16:39:48:745; 48241192023360368.000000; -0.000000; 0.000000; 
2023.10.20_16:39:48:845; 0.000000; -0.000000; -0.000000; 
2023.10.20_16:39:48:945; 0.000000; -160158667732933514070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 
2023.10.20_16:39:49:045; -11215674019297582120960.000000; 0.000000; 0.000000; 
2023.10.20_16:39:49:145; 11.450900; 11.374300; 11.453600; 
2023.10.20_16:39:49:245; 11.516500; 11.445400; 11.926700; 
2023.10.20_16:39:49:345; 11.601300; 11.672400; 11.341500; 
2023.10.20_16:39:49:445; 11.489200; 11.661400; 11.759900; 
2023.10.20_16:39:49:545; 11.806400; 11.882900; 11.915700; 
2023.10.20_16:39:49:645; 12.347800; 12.325900; 12.350500; 
2023.10.20_16:39:49:745; 12.295800; 11.965000; 12.164600; 
2023.10.20_16:39:49:845; 12.358700; 12.006000; 12.172800; 
2023.10.20_16:39:49:945; 12.000500; 12.016900; 12.675900; 
2023.10.20_16:39:50:045; 12.096200; 12.503600; 12.561000; 
2023.10.20_16:39:50:145; 12.875500; 12.853600; 12.941100; 
2023.10.20_16:39:50:245; 12.982100; 13.017700; 12.788000; 
2023.10.20_16:39:50:345; 12.670400; 12.662200; 12.495400; 
2023.10.20_16:39:50:445; 12.107100; 11.642300; 11.543900; 
2023.10.20_16:39:50:545; 11.658700; 11.825500; 11.893900; 
2023.10.20_16:39:50:645; 11.538400; 11.393500; 11.286800; 
2023.10.20_16:39:50:745; 11.174700; 11.464600; 11.147400; 
2023.10.20_16:39:50:845; 11.330600; 11.426300; 11.275900; 
2023.10.20_16:39:50:945; 11.404400; 11.390800; 11.278600; 
2023.10.20_16:39:51:045; 11.002500; 11.306000; 11.155600; 
2023.10.20_16:39:51:145; 11.018900; 11.191100; 11.606800; 
2023.10.20_16:39:51:245; 11.620400; 11.418100; 11.423600; 
2023.10.20_16:39:51:345; 11.705200; 11.587600; 11.743500; 
2023.10.20_16:39:51:445; 11.861100; 11.511100; 11.385300; 
2023.10.20_16:39:51:545; 11.617700; 11.344300; 11.379800; 
2023.10.20_16:39:51:645; 11.284100; 11.412600; 11.204800; 
2023.10.20_16:39:51:745; 11.571200; 11.904800; 12.101700; 
2023.10.20_16:39:51:845; 12.211000; 12.331400; 12.588400; 
2023.10.20_16:39:51:945; 12.596600; 12.995800; 12.314900; 
2023.10.20_16:39:52:045; 12.227400; 12.254800; 12.479000; 
2023.10.20_16:39:52:145; 12.145400; 12.074300; 12.044300; 
2023.10.20_16:39:52:245; 12.057900; 12.140000; 11.732500; 
2023.10.20_16:39:52:345; 11.639600; 11.377100; 11.308700; 
2023.10.20_16:39:52:445; 11.683300; 11.546600; 11.549300; 
2023.10.20_16:39:52:545; 11.634100; 11.844600; 11.431800; 
2023.10.20_16:39:52:645; 11.360700; 11.333300; 11.721600; 
2023.10.20_16:39:52:745; 11.841900; 11.817300; 12.189200; 
2023.10.20_16:39:52:845; 12.309500; 12.454400; 12.123500; 
2023.10.20_16:39:52:945; 12.063400; 12.066100; 12.304000; 
2023.10.20_16:39:53:045; 12.768800; 12.952000; 12.954800; 
2023.10.20_16:39:53:145; 12.957500; 12.856300; 12.623900; 
2023.10.20_16:39:53:245; 12.574700; 12.585600; 13.121600; 
2023.10.20_16:39:53:345; 12.782500; 13.004000; 13.430500; 
2023.10.20_16:39:53:445; 13.408700; 13.168000; 12.766100; 
2023.10.20_16:39:53:545; 12.531000; 12.377800; 12.090700; 
2023.10.20_16:39:53:645; 12.088000; 12.052500; 12.648500; 
2023.10.20_16:39:53:745; 12.725100; 12.552800; 12.487200; 
2023.10.20_16:39:53:845; 12.615700; 13.181700; 13.012200; 
2023.10.20_16:39:53:945; 13.148900; 12.864500; 12.697700; 
2023.10.20_16:39:54:045; 12.796200; 12.834500; 12.736000; 
2023.10.20_16:39:54:145; 12.798900; 12.498100; 12.815300; 
2023.10.20_16:39:54:245; 12.755200; 12.859100; 13.184500; 
2023.10.20_16:39:54:345; 13.425100; 12.459900; 12.517300; 
2023.10.20_16:39:54:445; 12.492700; 12.577400; 12.618500; 
2023.10.20_16:39:54:545; 12.695000; 12.935600; 13.154400; 
2023.10.20_16:39:54:645; 13.113400; 12.823500; 13.244600; 
2023.10.20_16:39:54:745; 12.894600; 12.298500; 12.197400; 
2023.10.20_16:39:54:845; 12.593800; 11.967700; 12.129000; 
2023.10.20_16:39:54:945; 12.394200; 12.232900; 12.424300; 
2023.10.20_16:39:55:045; 12.213800; 11.839200; 12.287600; 
2023.10.20_16:39:55:145; 11.981400; 11.762600; 11.787200; 
2023.10.20_16:39:55:245; 11.943100; 11.440000; 11.582200; 
2023.10.20_16:39:55:345; 11.224000; 11.240400; 11.748900; 
2023.10.20_16:39:55:445; 11.574000; 11.735300; 12.273900; 
2023.10.20_16:39:55:545; 12.525500; 11.822800; 11.962200; 
2023.10.20_16:39:55:645; 12.082500; 11.921200; 12.008700; 
2023.10.20_16:39:55:745; 11.724300; 11.527500; 11.688800; 
2023.10.20_16:39:55:845; 12.219200; 12.271200; 12.115300; 
2023.10.20_16:39:55:945; 12.235700; 11.653200; 12.156400; 
2023.10.20_16:39:56:045; 12.181000; 11.831000; 11.885700; 
2023.10.20_16:39:56:145; 11.997800; 11.773600; 11.716100; 
2023.10.20_16:39:56:245; 11.858300; 11.768100; 11.751700; 
2023.10.20_16:39:56:345; 11.757100; 11.664200; 11.535700; 
2023.10.20_16:39:56:445; 11.959500; 12.536400; 12.484500; 
2023.10.20_16:39:56:545; 12.142700; 12.380600; 12.716900; 
2023.10.20_16:39:56:645; 12.708700; 12.643100; 12.312200; 
2023.10.20_16:39:56:745; 12.872700; 12.837200; 12.520000; 
2023.10.20_16:39:56:845; 12.654000; 12.260300; 12.634900; 
2023.10.20_16:39:56:945; 12.282100; 12.301300; 12.681300; 
2023.10.20_16:39:57:045; 12.730600; 12.848100; 12.673100; 
2023.10.20_16:39:57:145; 12.919200; 12.541900; 12.416100; 
2023.10.20_16:39:57:245; 12.167300; 12.150900; 12.243900; 
2023.10.20_16:39:57:345; 11.820000; 12.317700; 11.565700; 
2023.10.20_16:39:57:445; 12.077100; 11.699700; 12.500900; 
2023.10.20_16:39:57:545; 12.238400; 12.353200; 12.202800; 
2023.10.20_16:39:57:645; 11.811800; 12.011400; 11.970400; 
2023.10.20_16:39:57:745; 12.036000; 12.224700; 12.399700; 
2023.10.20_16:39:57:845; 11.945800; 11.869300; 11.814600; 
2023.10.20_16:39:57:945; 11.554800; 12.323200; 12.038800; 
2023.10.20_16:39:58:045; 12.391500; 12.290300; 12.284900; 
2023.10.20_16:39:58:145; 12.383300; 12.025100; 11.940300; 
2023.10.20_16:39:58:245; 11.956800; 12.085300; 12.257500; 
2023.10.20_16:39:58:345; 11.779000; 11.713400; 11.877500; 
2023.10.20_16:39:58:445; 11.740700; 11.874700; 11.710700; 
2023.10.20_16:39:58:545; 11.579400; 11.267700; 11.054400; 
2023.10.20_16:39:58:645; 10.767300; 11.166500; 11.442700; 
2023.10.20_16:39:58:745; 11.243100; 11.027100; 11.065400; 
2023.10.20_16:39:58:845; 11.508300; 10.999700; 10.868500; 
2023.10.20_16:39:58:945; 10.729100; 10.357200; 10.141200; 
2023.10.20_16:39:59:045; 10.245100; 10.373600; 10.261500; 
2023.10.20_16:39:59:145; 10.392700; 10.551300; 10.554100; 
2023.10.20_16:39:59:245; 11.666900; 12.550100; 12.481700; 
2023.10.20_16:39:59:345; 13.107900; 12.388800; 12.900100; 
2023.10.20_16:39:59:445; 13.132500; 12.700500; 12.637600; 
2023.10.20_16:39:59:545; 12.829000; 12.790700; 12.336800; 
2023.10.20_16:39:59:645; 11.975900; 12.003200; 12.946600; 
2023.10.20_16:39:59:745; 12.744200; 12.366900; 11.697000; 
2023.10.20_16:39:59:845; 11.833700; 11.631400; 11.522000; 
2023.10.20_16:39:59:945; 11.234900; 11.483700; 11.475500; 
2023.10.20_16:40:00:045; 11.355200; 11.371600; 11.702500; 
2023.10.20_16:40:00:145; 11.798200; 11.828200; 12.200100; 
2023.10.20_16:40:00:245; 12.356000; 12.632100; 12.522800; 
2023.10.20_16:40:00:345; 12.544600; 12.443500; 12.178200; 
2023.10.20_16:40:00:445; 12.252100; 12.372400; 12.131700; 
2023.10.20_16:40:00:545; 11.880200; 12.079800; 12.984900; 
2023.10.20_16:40:00:645; 13.138000; 13.091500; 11.951300; 
2023.10.20_16:40:00:745; 11.193900; 11.128300; 11.070800; 
2023.10.20_16:40:00:845; 11.297800; 11.467300; 10.956000; 
2023.10.20_16:40:00:945; 10.961500; 11.136500; 10.915000; 
2023.10.20_16:40:01:045; 10.893100; 11.114600; 11.024400; 
2023.10.20_16:40:01:145; 10.925900; 10.917700; 10.720800; 
2023.10.20_16:40:01:245; 10.668900; 10.696200; 10.537600; 
2023.10.20_16:40:01:345; 10.483000; 10.638800; 10.204100; 
2023.10.20_16:40:01:445; 9.949800; 10.018100; 10.359900; 
2023.10.20_16:40:01:545; 10.302500; 10.526700; 10.253300; 
2023.10.20_16:40:01:645; 10.395500; 10.422800; 10.625100; 
2023.10.20_16:40:01:745; 10.775500; 10.983300; 10.524000; 
2023.10.20_16:40:01:845; 10.472000; 10.236900; 9.897800; 
2023.10.20_16:40:01:945; 9.651700; 10.094700; 10.742700; 
2023.10.20_16:40:02:045; 10.715400; 11.357900; 11.232200; 
2023.10.20_16:40:02:145; 11.207600; 10.846600; 10.966900; 
2023.10.20_16:40:02:245; 10.884900; 10.975100; 10.945100; 
2023.10.20_16:40:02:345; 10.980600; 10.909500; 10.805600; 
2023.10.20_16:40:02:445; 10.972400; 11.363400; 10.887600; 
2023.10.20_16:40:02:545; 11.133700; 10.450200; 10.485700; 
2023.10.20_16:40:02:645; 10.310700; 10.004500; 10.335300; 
2023.10.20_16:40:02:745; 10.195900; 10.072800; 10.338000; 
2023.10.20_16:40:02:845; 10.444700; 10.491200; 10.540400; 
2023.10.20_16:40:02:945; 10.480200; 10.362700; 10.064600; 
2023.10.20_16:40:03:045; 9.982600; 10.223200; 10.174000; 
2023.10.20_16:40:03:145; 9.873200; 9.695500; 9.780200; 
2023.10.20_16:40:03:245; 9.594300; 9.520500; 9.657200; 
2023.10.20_16:40:03:345; 9.474000; 8.888900; 9.050200; 
2023.10.20_16:40:03:445; 8.776800; 8.675600; 8.738500; 
2023.10.20_16:40:03:545; 8.601800; 8.894300; 8.853300; 
2023.10.20_16:40:03:645; 9.093900; 9.091200; 9.170500; 
2023.10.20_16:40:03:745; 9.966200; 9.545100; 10.193100; 
2023.10.20_16:40:03:845; 10.190400; 9.739200; 9.788500; 
2023.10.20_16:40:03:945; 9.720100; 9.670900; 9.460300; 
2023.10.20_16:40:04:045; 9.296300; 9.348200; 9.665400; 
2023.10.20_16:40:04:145; 9.490400; 9.610700; 9.635300; 
2023.10.20_16:40:04:245; 9.526000; 9.181400; 9.484900; 
2023.10.20_16:40:04:345; 9.364600; 9.247100; 9.233400; 
2023.10.20_16:40:04:445; 9.230700; 8.984600; 9.337300; 
2023.10.20_16:40:04:545; 9.342800; 9.129500; 9.058400; 
2023.10.20_16:40:04:645; 8.943600; 9.156800; 8.965400; 
2023.10.20_16:40:04:745; 9.728300; 9.085700; 8.946300; 
2023.10.20_16:40:04:845; 9.022800; 9.020100; 9.052900; 
2023.10.20_16:40:04:945; 8.910700; 9.208800; 8.981800; 
2023.10.20_16:40:05:045; 9.132200; 8.902500; 8.883400; 
2023.10.20_16:40:05:145; 8.607200; 8.497900; 8.426800; 
2023.10.20_16:40:05:245; 8.235400; 8.202600; 8.213500; 
2023.10.20_16:40:05:345; 8.366600; 8.377500; 8.435000; 
2023.10.20_16:40:05:445; 8.905300; 8.610000; 9.184200; 
2023.10.20_16:40:05:545; 8.957200; 8.877900; 8.856100; 
2023.10.20_16:40:05:645; 8.815000; 8.771300; 8.850600; 
2023.10.20_16:40:05:745; 8.968200; 8.823200; 9.307200; 
2023.10.20_16:40:05:845; 9.028300; 8.708400; 8.746700; 
2023.10.20_16:40:05:945; 8.973600; 8.640000; 8.574400; 
2023.10.20_16:40:06:045; 8.527900; 8.514300; 8.558000; 
2023.10.20_16:40:06:145; 8.664700; 8.544300; 8.519700; 
2023.10.20_16:40:06:245; 8.661900; 8.620900; 8.826000; 
2023.10.20_16:40:06:345; 8.612700; 8.809600; 8.672900; 
2023.10.20_16:40:06:445; 8.385800; 8.760400; 8.949000; 
2023.10.20_16:40:06:545; 8.867000; 8.806800; 8.440400; 
2023.10.20_16:40:06:645; 8.188900; 8.339300; 8.692000; 
2023.10.20_16:40:06:745; 8.205300; 8.177900; 8.279100; 
2023.10.20_16:40:06:845; 8.320100; 8.134200; 8.238100; 
2023.10.20_16:40:06:945; 8.301000; 8.533400; 8.861500; 
2023.10.20_16:40:07:045; 8.899800; 8.790400; 8.604500; 
2023.10.20_16:40:07:145; 8.465000; 8.637300; 8.599000; 
2023.10.20_16:40:07:245; 8.659200; 8.470500; 8.749400; 
2023.10.20_16:40:07:345; 8.552500; 8.891600; 9.383800; 
2023.10.20_16:40:07:445; 9.493100; 9.750200; 9.323600; 
2023.10.20_16:40:07:545; 9.244300; 9.411100; 9.110300; 
2023.10.20_16:40:07:645; 9.047500; 9.252500; 9.151400; 
2023.10.20_16:40:07:745; 9.290800; 9.031000; 8.886100; 
2023.10.20_16:40:07:845; 8.763100; 8.700200; 8.722100; 
2023.10.20_16:40:07:945; 8.415800; 8.489700; 8.757600; 
2023.10.20_16:40:08:045; 8.743900; 8.918900; 8.990000; 
2023.10.20_16:40:08:145; 8.962700; 9.211500; 9.140400; 
2023.10.20_16:40:08:245; 9.241600; 9.282600; 9.219700; 
2023.10.20_16:40:08:345; 9.279900; 9.288100; 9.137700; 
2023.10.20_16:40:08:445; 9.126700; 9.009200; 8.719300; 
2023.10.20_16:40:08:545; 8.995500; 9.195100; 8.875200; 
2023.10.20_16:40:08:645; 8.828700; 8.987300; 8.765800; 
