TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:35:48:345; 8.156100; 6.983100; 240.508000; 
2023.10.20_16:35:48:445; 8.396700; 7.002200; 240.529900; 
2023.10.20_16:35:48:545; 8.142400; 6.969400; 240.595900; 
2023.10.20_16:35:48:645; 8.246300; 7.043200; 240.705700; 
2023.10.20_16:35:48:745; 8.629100; 7.117000; 240.683800; 
2023.10.20_16:35:48:845; 8.249000; 7.056900; 240.683800; 
2023.10.20_16:35:48:945; 8.169700; 7.130700; 240.991400; 
2023.10.20_16:35:49:045; 8.112300; 7.106100; 241.672600; 
2023.10.20_16:35:49:145; 8.270900; 7.374100; 241.650600; 
2023.10.20_16:35:49:245; 8.090400; 7.724100; 241.650600; 
2023.10.20_16:35:49:345; 8.210800; 7.289300; 241.650600; 
2023.10.20_16:35:49:445; 8.276400; 7.374100; 242.178000; 
2023.10.20_16:35:49:545; 8.087700; 7.346700; 242.178000; 
2023.10.20_16:35:49:645; 8.270900; 7.363100; 242.178000; 
2023.10.20_16:35:49:745; 8.355700; 7.647500; 242.156000; 
2023.10.20_16:35:49:845; 8.295500; 7.469800; 242.090100; 
2023.10.20_16:35:49:945; 8.112300; 7.447900; 242.090100; 
2023.10.20_16:35:50:045; 8.404900; 7.428700; 242.090100; 
2023.10.20_16:35:50:145; 7.978300; 7.349500; 242.090100; 
2023.10.20_16:35:50:245; 8.093200; 7.488900; 240.420100; 
2023.10.20_16:35:50:345; 7.710400; 7.655700; 240.486000; 
2023.10.20_16:35:50:445; 7.806100; 7.215500; 240.464000; 
2023.10.20_16:35:50:545; 7.568200; 7.494400; 240.464000; 
2023.10.20_16:35:50:645; 7.341200; 7.748700; 237.805200; 
2023.10.20_16:35:50:745; 7.529900; 7.786900; 232.333600; 
2023.10.20_16:35:50:845; 7.505300; 7.901800; 232.377600; 
2023.10.20_16:35:50:945; 7.513500; 8.035800; 232.399600; 
2023.10.20_16:35:51:045; 7.595500; 8.013900; 232.091900; 
2023.10.20_16:35:51:145; 7.751400; 7.972900; 230.751500; 
2023.10.20_16:35:51:245; 7.529900; 7.986500; 230.795500; 
2023.10.20_16:35:51:345; 7.529900; 7.655700; 230.795500; 
2023.10.20_16:35:51:445; 7.729500; 8.033000; 230.883400; 
2023.10.20_16:35:51:545; 7.776000; 8.117800; 239.804800; 
2023.10.20_16:35:51:645; 7.819800; 8.038500; 240.068500; 
2023.10.20_16:35:51:745; 7.874400; 8.224400; 239.958600; 
2023.10.20_16:35:51:845; 7.817000; 8.109600; 239.958600; 
2023.10.20_16:35:51:945; 7.579100; 8.232600; 237.299800; 
2023.10.20_16:35:52:045; 7.549100; 8.126000; 237.431600; 
2023.10.20_16:35:52:145; 7.587300; 8.030300; 237.431600; 
2023.10.20_16:35:52:245; 7.376800; 8.049400; 237.475600; 
2023.10.20_16:35:52:345; 7.169000; 7.951000; 237.893100; 
2023.10.20_16:35:52:445; 7.048700; 7.770500; 238.002900; 
2023.10.20_16:35:52:545; 6.963900; 7.833400; 238.002900; 
2023.10.20_16:35:52:645; 6.808100; 7.669400; 237.981000; 
2023.10.20_16:35:52:745; 6.723300; 7.650200; 237.343700; 
2023.10.20_16:35:52:845; 6.633100; 7.735000; 233.498300; 
2023.10.20_16:35:52:945; 6.753400; 7.365900; 233.630100; 
2023.10.20_16:35:53:045; 6.868200; 7.292000; 233.718000; 
2023.10.20_16:35:53:145; 6.931100; 7.330300; 234.706800; 
2023.10.20_16:35:53:245; 7.043200; 7.264700; 245.584000; 
2023.10.20_16:35:53:345; 6.950200; 7.333000; 245.166500; 
2023.10.20_16:35:53:445; 7.010400; 6.966600; 245.056600; 
2023.10.20_16:35:53:545; 7.223700; 6.903800; 244.705000; 
2023.10.20_16:35:53:645; 7.387700; 6.728800; 241.804400; 
2023.10.20_16:35:53:745; 7.292000; 6.840900; 241.628600; 
2023.10.20_16:35:53:845; 7.398700; 6.723300; 241.496800; 
2023.10.20_16:35:53:945; 7.434200; 6.400600; 241.518800; 
2023.10.20_16:35:54:045; 7.497100; 6.335000; 239.519100; 
2023.10.20_16:35:54:145; 7.303000; 6.346000; 239.409300; 
2023.10.20_16:35:54:245; 7.428700; 6.425300; 239.387300; 
2023.10.20_16:35:54:345; 7.469800; 6.531900; 239.387300; 
2023.10.20_16:35:54:445; 7.371300; 6.881900; 236.267000; 
2023.10.20_16:35:54:545; 7.412300; 7.087000; 235.893400; 
2023.10.20_16:35:54:645; 7.721300; 7.234600; 235.981300; 
2023.10.20_16:35:54:745; 7.869000; 7.065100; 235.981300; 
2023.10.20_16:35:54:845; 7.964700; 7.037700; 236.179100; 
2023.10.20_16:35:54:945; 8.374800; 7.393200; 236.223000; 
2023.10.20_16:35:55:045; 8.426800; 7.565500; 236.267000; 
2023.10.20_16:35:55:145; 8.577200; 7.565500; 236.245000; 
2023.10.20_16:35:55:245; 8.555300; 7.642000; 236.267000; 
2023.10.20_16:35:55:345; 8.612700; 8.005700; 237.519500; 
2023.10.20_16:35:55:445; 8.432200; 7.702200; 237.475600; 
2023.10.20_16:35:55:545; 8.443200; 7.942800; 237.497500; 
2023.10.20_16:35:55:645; 8.579900; 7.948300; 237.475600; 
2023.10.20_16:35:55:745; 8.344700; 7.934600; 234.794700; 
2023.10.20_16:35:55:845; 8.582600; 7.814300; 234.618900; 
2023.10.20_16:35:55:945; 8.372100; 7.849800; 234.597000; 
2023.10.20_16:35:56:045; 8.503300; 8.041200; 234.575000; 
2023.10.20_16:35:56:145; 8.465000; 7.502600; 235.827500; 
2023.10.20_16:35:56:245; 8.426800; 7.584600; 235.871400; 
2023.10.20_16:35:56:345; 8.279100; 7.226400; 235.827500; 
2023.10.20_16:35:56:445; 8.229900; 7.119800; 235.871400; 
2023.10.20_16:35:56:545; 8.451400; 7.147100; 238.046900; 
2023.10.20_16:35:56:645; 8.653700; 7.475200; 237.805200; 
2023.10.20_16:35:56:745; 8.894300; 7.707600; 237.827100; 
2023.10.20_16:35:56:845; 9.031000; 7.576400; 237.805200; 
2023.10.20_16:35:56:945; 9.074800; 7.904500; 236.860300; 
2023.10.20_16:35:57:045; 8.894300; 7.694000; 236.926200; 
2023.10.20_16:35:57:145; 8.951800; 7.934600; 236.926200; 
2023.10.20_16:35:57:245; 9.058400; 7.814300; 236.904200; 
2023.10.20_16:35:57:345; 8.929900; 7.795100; 238.288600; 
2023.10.20_16:35:57:445; 9.121300; 7.863500; 240.683800; 
2023.10.20_16:35:57:545; 9.011900; 8.000200; 240.639800; 
2023.10.20_16:35:57:645; 9.126700; 8.150600; 240.661800; 
2023.10.20_16:35:57:745; 9.572400; 7.970100; 240.727700; 
2023.10.20_16:35:57:845; 9.277100; 7.981100; 249.407400; 
2023.10.20_16:35:57:945; 9.482200; 7.726800; 249.561200; 
2023.10.20_16:35:58:045; 9.553300; 7.748700; 249.671100; 
2023.10.20_16:35:58:145; 9.493100; 7.573700; 249.649200; 
2023.10.20_16:35:58:245; 9.274400; 7.516200; 242.661400; 
2023.10.20_16:35:58:345; 9.085700; 7.212700; 243.056900; 
2023.10.20_16:35:58:445; 9.227900; 7.324800; 243.210800; 
2023.10.20_16:35:58:545; 9.022800; 7.488900; 243.210800; 
2023.10.20_16:35:58:645; 9.085700; 7.464300; 239.760800; 
2023.10.20_16:35:58:745; 9.222500; 7.488900; 239.738900; 
2023.10.20_16:35:58:845; 8.929900; 7.445200; 239.673000; 
2023.10.20_16:35:58:945; 8.719300; 7.554500; 239.651000; 
2023.10.20_16:35:59:045; 8.743900; 7.568200; 233.893800; 
2023.10.20_16:35:59:145; 8.836900; 7.715800; 232.795100; 
2023.10.20_16:35:59:245; 8.763100; 7.931900; 232.597300; 
2023.10.20_16:35:59:345; 8.795900; 7.428700; 232.553400; 
2023.10.20_16:35:59:445; 8.533400; 7.521700; 233.344400; 
2023.10.20_16:35:59:545; 8.623600; 7.808800; 237.497500; 
2023.10.20_16:35:59:645; 8.465000; 7.860800; 237.343700; 
2023.10.20_16:35:59:745; 8.500600; 7.893600; 237.277800; 
2023.10.20_16:35:59:845; 8.670100; 8.074000; 237.189900; 
2023.10.20_16:35:59:945; 8.760400; 7.754100; 237.145900; 
2023.10.20_16:36:00:045; 8.667400; 7.601000; 237.189900; 
2023.10.20_16:36:00:145; 8.648200; 7.393200; 237.167900; 
2023.10.20_16:36:00:245; 8.486900; 7.136200; 237.145900; 
2023.10.20_16:36:00:345; 8.675600; 6.854500; 240.464000; 
2023.10.20_16:36:00:445; 8.445900; 6.922900; 240.661800; 
2023.10.20_16:36:00:545; 8.538900; 7.122500; 240.727700; 
2023.10.20_16:36:00:645; 8.538900; 7.015900; 240.749700; 
2023.10.20_16:36:00:745; 8.456800; 6.860000; 239.826800; 
2023.10.20_16:36:00:845; 8.637300; 6.772500; 239.651000; 
2023.10.20_16:36:00:945; 8.670100; 6.701400; 239.673000; 
2023.10.20_16:36:01:045; 8.869700; 6.835400; 239.694900; 
2023.10.20_16:36:01:145; 8.735700; 7.319400; 239.519100; 
2023.10.20_16:36:01:245; 8.774000; 7.363100; 239.343300; 
2023.10.20_16:36:01:345; 8.886100; 7.248300; 239.321400; 
2023.10.20_16:36:01:445; 8.806800; 7.447900; 239.299400; 
2023.10.20_16:36:01:545; 9.072100; 7.650200; 239.673000; 
2023.10.20_16:36:01:645; 9.154100; 7.330300; 245.210400; 
2023.10.20_16:36:01:745; 9.225200; 7.434200; 245.056600; 
2023.10.20_16:36:01:845; 9.159600; 7.532700; 244.990700; 
2023.10.20_16:36:01:945; 9.206000; 7.341200; 244.858800; 
2023.10.20_16:36:02:045; 9.345500; 7.196300; 240.727700; 
2023.10.20_16:36:02:145; 9.351000; 6.977600; 240.793600; 
2023.10.20_16:36:02:245; 9.564200; 7.106100; 240.815600; 
2023.10.20_16:36:02:345; 9.629900; 7.185400; 240.837600; 
2023.10.20_16:36:02:445; 9.733800; 7.272900; 249.627200; 
2023.10.20_16:36:02:545; 9.780200; 7.114300; 250.110600; 
2023.10.20_16:36:02:645; 9.662700; 7.018600; 250.220500; 
2023.10.20_16:36:02:745; 9.597000; 7.125200; 250.264400; 
2023.10.20_16:36:02:845; 9.774800; 7.363100; 247.803300; 
2023.10.20_16:36:02:945; 10.015400; 7.032300; 247.759400; 
2023.10.20_16:36:03:045; 9.824000; 7.193600; 247.759400; 
2023.10.20_16:36:03:145; 9.974400; 7.363100; 247.781400; 
2023.10.20_16:36:03:245; 9.635300; 7.516200; 248.484500; 
2023.10.20_16:36:03:345; 9.632600; 7.267400; 248.924000; 
2023.10.20_16:36:03:445; 9.506800; 7.437000; 248.902000; 
2023.10.20_16:36:03:545; 9.690000; 7.653000; 248.880100; 
2023.10.20_16:36:03:645; 9.408400; 7.666600; 247.891200; 
2023.10.20_16:36:03:745; 9.449400; 7.494400; 246.155300; 
2023.10.20_16:36:03:845; 9.616200; 7.456100; 246.155300; 
2023.10.20_16:36:03:945; 9.293500; 7.828000; 246.111300; 
2023.10.20_16:36:04:045; 9.304500; 7.713100; 246.155300; 
2023.10.20_16:36:04:145; 9.176000; 7.899000; 250.879700; 
2023.10.20_16:36:04:245; 9.260700; 8.336500; 251.011500; 
2023.10.20_16:36:04:345; 9.091200; 7.994700; 251.033500; 
2023.10.20_16:36:04:445; 9.356400; 8.106900; 251.055500; 
2023.10.20_16:36:04:545; 9.003700; 7.912700; 251.011500; 
2023.10.20_16:36:04:645; 8.908000; 7.915500; 251.011500; 
2023.10.20_16:36:04:745; 9.156800; 7.893600; 251.011500; 
2023.10.20_16:36:04:845; 8.771300; 7.808800; 251.033500; 
2023.10.20_16:36:04:945; 9.085700; 7.852600; 247.869200; 
2023.10.20_16:36:05:045; 8.888900; 7.896300; 247.979100; 
2023.10.20_16:36:05:145; 8.831400; 7.631100; 248.067000; 
2023.10.20_16:36:05:245; 8.760400; 7.680300; 248.089000; 
2023.10.20_16:36:05:345; 8.749400; 7.702200; 248.704300; 
2023.10.20_16:36:05:445; 8.864300; 7.576400; 248.704300; 
2023.10.20_16:36:05:545; 9.085700; 7.663900; 248.660300; 
2023.10.20_16:36:05:645; 9.042000; 7.683000; 248.660300; 
2023.10.20_16:36:05:745; 8.916200; 7.751400; 243.913900; 
2023.10.20_16:36:05:845; 8.891600; 7.721300; 243.408500; 
2023.10.20_16:36:05:945; 8.913500; 8.175200; 243.254700; 
2023.10.20_16:36:06:045; 9.143200; 7.923700; 243.188800; 
2023.10.20_16:36:06:145; 9.263500; 8.486900; 245.188400; 
2023.10.20_16:36:06:245; 9.534200; 8.437700; 252.945300; 
2023.10.20_16:36:06:345; 9.618900; 8.511500; 252.769500; 
2023.10.20_16:36:06:445; 9.646300; 8.888900; 252.659600; 
2023.10.20_16:36:06:545; 10.206800; 8.432200; 252.593700; 
2023.10.20_16:36:06:645; 9.739200; 8.495100; 240.090500; 
2023.10.20_16:36:06:745; 9.958000; 8.301000; 240.969400; 
2023.10.20_16:36:06:845; 10.015400; 8.533400; 240.793600; 
2023.10.20_16:36:06:945; 10.089200; 8.347500; 240.705700; 
2023.10.20_16:36:07:045; 10.130200; 8.541600; 239.475200; 
2023.10.20_16:36:07:145; 9.867700; 8.355700; 239.585100; 
2023.10.20_16:36:07:245; 10.127500; 8.492400; 239.607000; 
2023.10.20_16:36:07:345; 9.818500; 8.344700; 239.651000; 
2023.10.20_16:36:07:445; 9.665400; 8.440400; 237.695300; 
2023.10.20_16:36:07:545; 9.621700; 8.268200; 237.189900; 
2023.10.20_16:36:07:645; 9.657200; 7.907300; 237.102000; 
2023.10.20_16:36:07:745; 9.372800; 7.789700; 237.102000; 
2023.10.20_16:36:07:845; 9.558800; 7.773300; 236.992100; 
2023.10.20_16:36:07:945; 9.509600; 7.702200; 236.882300; 
2023.10.20_16:36:08:045; 9.154100; 8.005700; 236.882300; 
2023.10.20_16:36:08:145; 9.274400; 8.344700; 236.882300; 
2023.10.20_16:36:08:245; 9.263500; 7.929100; 236.816300; 
2023.10.20_16:36:08:345; 9.340000; 8.123300; 236.420800; 
2023.10.20_16:36:08:445; 9.001000; 8.208000; 236.442800; 
2023.10.20_16:36:08:545; 9.113100; 8.005700; 236.398800; 
2023.10.20_16:36:08:645; 9.080300; 7.929100; 236.398800; 
