TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:40:48:345; 7.292000; 7.382300; 7.062400; 
2023.10.20_16:40:48:445; 7.048700; 6.912000; 7.067800; 
2023.10.20_16:40:48:545; 6.791700; 6.898300; 6.860000; 
2023.10.20_16:40:48:645; 6.928400; 6.953000; 6.840900; 
2023.10.20_16:40:48:745; 7.024100; 7.330300; 7.858000; 
2023.10.20_16:40:48:845; 7.745900; 7.633800; 7.125200; 
2023.10.20_16:40:48:945; 7.106100; 6.944800; 6.843600; 
2023.10.20_16:40:49:045; 6.942000; 6.720600; 6.548300; 
2023.10.20_16:40:49:145; 6.485400; 6.417100; 6.438900; 
2023.10.20_16:40:49:245; 6.592100; 6.589300; 6.756100; 
2023.10.20_16:40:49:345; 6.772500; 6.821700; 6.873700; 
2023.10.20_16:40:49:445; 6.906500; 7.207300; 7.234600; 
2023.10.20_16:40:49:545; 7.212700; 7.040500; 6.947500; 
2023.10.20_16:40:49:645; 6.920200; 6.698700; 6.693200; 
2023.10.20_16:40:49:745; 6.644000; 6.619400; 6.553800; 
2023.10.20_16:40:49:845; 6.469000; 6.474500; 6.572900; 
2023.10.20_16:40:49:945; 6.425300; 6.428000; 6.384200; 
2023.10.20_16:40:50:045; 6.335000; 6.324100; 6.269400; 
2023.10.20_16:40:50:145; 6.460800; 6.999500; 6.969400; 
2023.10.20_16:40:50:245; 7.303000; 7.190900; 7.193600; 
2023.10.20_16:40:50:345; 7.256500; 7.278400; 7.385000; 
2023.10.20_16:40:50:445; 7.289300; 7.560000; 7.535400; 
2023.10.20_16:40:50:545; 7.573700; 7.592800; 7.655700; 
2023.10.20_16:40:50:645; 7.568200; 7.584600; 7.204500; 
2023.10.20_16:40:50:745; 7.245500; 7.065100; 7.275600; 
2023.10.20_16:40:50:845; 7.374100; 7.281100; 7.767800; 
2023.10.20_16:40:50:945; 7.948300; 7.579100; 7.519000; 
2023.10.20_16:40:51:045; 7.595500; 7.562700; 7.524400; 
2023.10.20_16:40:51:145; 7.628400; 7.756900; 7.762300; 
2023.10.20_16:40:51:245; 7.871700; 7.838900; 7.661200; 
2023.10.20_16:40:51:345; 7.262000; 7.226400; 7.461600; 
2023.10.20_16:40:51:445; 7.554500; 7.603700; 7.642000; 
2023.10.20_16:40:51:545; 7.674800; 7.516200; 7.286600; 
2023.10.20_16:40:51:645; 7.551800; 7.754100; 7.729500; 
2023.10.20_16:40:51:745; 7.653000; 7.680300; 7.718600; 
2023.10.20_16:40:51:845; 7.606500; 7.398700; 7.540900; 
2023.10.20_16:40:51:945; 7.715800; 7.989300; 10.986100; 
2023.10.20_16:40:52:045; 11.046200; 11.226700; 10.699000; 
2023.10.20_16:40:52:145; 11.803600; 11.795400; 11.221200; 
2023.10.20_16:40:52:245; 11.262200; 11.210300; 11.180200; 
2023.10.20_16:40:52:345; 10.874000; 11.062600; 12.161800; 
2023.10.20_16:40:52:445; 10.723600; 9.862300; 9.457600; 
2023.10.20_16:40:52:545; 8.394000; 10.056400; 11.177500; 
2023.10.20_16:40:52:645; 12.126300; 11.541100; 11.992300; 
2023.10.20_16:40:52:745; 11.675100; 11.989600; 12.793400; 
2023.10.20_16:40:52:845; 13.203600; 12.960200; 12.566500; 
2023.10.20_16:40:52:945; 12.407900; 12.049700; 11.718900; 
2023.10.20_16:40:53:045; 11.409900; 10.406400; 10.428300; 
2023.10.20_16:40:53:145; 9.430300; 7.532700; 7.442400; 
2023.10.20_16:40:53:245; 7.294800; 7.401400; 7.313900; 
2023.10.20_16:40:53:345; 7.622900; 7.412300; 7.994700; 
2023.10.20_16:40:53:445; 7.811500; 7.694000; 7.855300; 
2023.10.20_16:40:53:545; 8.071300; 7.590100; 7.611900; 
2023.10.20_16:40:53:645; 7.879900; 7.866200; 7.795100; 
2023.10.20_16:40:53:745; 7.713100; 7.601000; 7.707600; 
2023.10.20_16:40:53:845; 7.702200; 7.494400; 7.445200; 
2023.10.20_16:40:53:945; 7.770500; 8.276400; 7.710400; 
2023.10.20_16:40:54:045; 7.341200; 7.505300; 7.513500; 
2023.10.20_16:40:54:145; 7.549100; 7.587300; 7.376800; 
2023.10.20_16:40:54:245; 7.169000; 6.963900; 6.808100; 
2023.10.20_16:40:54:345; 6.723300; 6.633100; 6.753400; 
2023.10.20_16:40:54:445; 6.868200; 6.931100; 7.043200; 
2023.10.20_16:40:54:545; 6.950200; 7.010400; 7.223700; 
2023.10.20_16:40:54:645; 7.387700; 7.428700; 7.469800; 
2023.10.20_16:40:54:745; 7.371300; 7.721300; 9.818500; 
2023.10.20_16:40:54:845; 8.317400; 7.877200; 8.033000; 
2023.10.20_16:40:54:945; 7.961900; 7.937300; 8.022100; 
2023.10.20_16:40:55:045; 7.677600; 7.975600; 7.808800; 
2023.10.20_16:40:55:145; 7.844400; 7.765100; 7.581900; 
2023.10.20_16:40:55:245; 7.538100; 7.467000; 7.248300; 
2023.10.20_16:40:55:345; 7.354900; 7.185400; 7.231900; 
2023.10.20_16:40:55:445; 7.308400; 7.319400; 7.210000; 
2023.10.20_16:40:55:545; 7.565500; 7.365900; 7.415100; 
2023.10.20_16:40:55:645; 9.783000; 11.656000; 11.420800; 
2023.10.20_16:40:55:745; 11.519300; 11.918500; 12.014200; 
2023.10.20_16:40:55:845; 11.910300; 12.320400; 11.505600; 
2023.10.20_16:40:55:945; 11.776300; 12.429800; 12.241100; 
2023.10.20_16:40:56:045; 11.847400; 10.712600; 11.781800; 
2023.10.20_16:40:56:145; 12.528200; 11.948500; 11.765400; 
2023.10.20_16:40:56:245; 12.386000; 11.049000; 11.349700; 
2023.10.20_16:40:56:345; 9.979900; 11.415400; 9.419300; 
2023.10.20_16:40:56:445; 11.319700; 10.679800; 12.071600; 
2023.10.20_16:40:56:545; 11.850100; 12.019600; 11.852900; 
2023.10.20_16:40:56:645; 12.068900; 7.789700; 7.890800; 
2023.10.20_16:40:56:745; 7.488900; 7.781500; 7.543600; 
2023.10.20_16:40:56:845; 7.704900; 7.614700; 7.510800; 
2023.10.20_16:40:56:945; 7.685800; 7.546300; 7.502600; 
2023.10.20_16:40:57:045; 7.458800; 7.904500; 7.253800; 
2023.10.20_16:40:57:145; 7.305700; 7.316600; 7.360400; 
2023.10.20_16:40:57:245; 7.431500; 7.333000; 7.133400; 
2023.10.20_16:40:57:345; 7.242800; 7.311200; 7.270200; 
2023.10.20_16:40:57:445; 7.100600; 7.300200; 7.521700; 
2023.10.20_16:40:57:545; 7.363100; 7.478000; 7.283800; 
2023.10.20_16:40:57:645; 7.237300; 7.395900; 7.078800; 
2023.10.20_16:40:57:745; 7.822500; 8.027600; 7.672100; 
2023.10.20_16:40:57:845; 7.344000; 7.759600; 7.464300; 
2023.10.20_16:40:57:945; 7.420500; 7.122500; 7.076000; 
2023.10.20_16:40:58:045; 6.925600; 7.026800; 6.887400; 
2023.10.20_16:40:58:145; 6.556500; 6.709600; 6.829900; 
2023.10.20_16:40:58:245; 6.972100; 7.021300; 6.654900; 
2023.10.20_16:40:58:345; 6.685000; 6.676800; 6.507300; 
2023.10.20_16:40:58:445; 6.501800; 6.562000; 6.490900; 
2023.10.20_16:40:58:545; 6.739700; 6.939300; 7.743200; 
2023.10.20_16:40:58:645; 7.658400; 7.201800; 7.931900; 
2023.10.20_16:40:58:745; 7.527200; 7.218200; 7.179900; 
2023.10.20_16:40:58:845; 7.155300; 7.220900; 7.259200; 
2023.10.20_16:40:58:945; 7.229100; 7.453400; 7.426000; 
2023.10.20_16:40:59:045; 7.149800; 7.114300; 6.794400; 
2023.10.20_16:40:59:145; 7.111600; 6.892800; 6.991300; 
2023.10.20_16:40:59:245; 6.797100; 6.895600; 6.835400; 
2023.10.20_16:40:59:345; 7.015900; 7.773300; 7.199100; 
2023.10.20_16:40:59:445; 7.013100; 7.322100; 7.130700; 
2023.10.20_16:40:59:545; 6.879200; 6.985800; 6.983100; 
2023.10.20_16:40:59:645; 7.092400; 7.631100; 7.732300; 
2023.10.20_16:40:59:745; 7.929100; 7.423300; 7.327600; 
2023.10.20_16:40:59:845; 7.650200; 6.914700; 7.035000; 
2023.10.20_16:40:59:945; 6.966600; 6.936600; 7.002200; 
2023.10.20_16:41:00:045; 6.827200; 6.917400; 6.696000; 
2023.10.20_16:41:00:145; 6.761600; 6.854500; 6.816300; 
2023.10.20_16:41:00:245; 6.715100; 6.728800; 6.783500; 
2023.10.20_16:41:00:345; 6.788900; 6.802600; 6.961200; 
2023.10.20_16:41:00:445; 7.251000; 6.846300; 7.018600; 
2023.10.20_16:41:00:545; 7.188100; 6.870900; 6.786200; 
2023.10.20_16:41:00:645; 6.630300; 6.458100; 6.362400; 
2023.10.20_16:41:00:745; 6.378800; 6.354200; 6.329600; 
2023.10.20_16:41:00:845; 6.332300; 6.258500; 6.250300; 
2023.10.20_16:41:00:945; 6.149100; 6.209200; 6.113500; 
2023.10.20_16:41:01:045; 6.143600; 6.047900; 6.050700; 
2023.10.20_16:41:01:145; 6.091700; 6.031500; 6.253000; 
2023.10.20_16:41:01:245; 6.408900; 6.567400; 6.690500; 
2023.10.20_16:41:01:345; 6.706900; 6.884600; 6.605700; 
2023.10.20_16:41:01:445; 6.769800; 6.731500; 6.627600; 
2023.10.20_16:41:01:545; 6.717800; 6.933800; 6.890100; 
2023.10.20_16:41:01:645; 6.876400; 7.059600; 7.128000; 
2023.10.20_16:41:01:745; 7.056900; 7.004900; 6.988500; 
2023.10.20_16:41:01:845; 6.909200; 6.622100; 6.778000; 
2023.10.20_16:41:01:945; 6.851800; 6.737000; 7.029500; 
2023.10.20_16:41:02:045; 7.272900; 6.597500; 6.819000; 
2023.10.20_16:41:02:145; 6.660400; 7.264700; 7.163500; 
2023.10.20_16:41:02:245; 7.215500; 7.095200; 7.147100; 
2023.10.20_16:41:02:345; 7.037700; 6.862700; 10.381800; 
2023.10.20_16:41:02:445; 11.595800; 7.456100; 7.119800; 
2023.10.20_16:41:02:545; 6.977600; 7.609200; 7.144400; 
2023.10.20_16:41:02:645; 7.117000; 6.994000; 6.775200; 
2023.10.20_16:41:02:745; 6.701400; 6.813500; 6.764300; 
2023.10.20_16:41:02:845; 6.679500; 6.551000; 6.395200; 
2023.10.20_16:41:02:945; 6.239300; 6.190100; 6.124500; 
2023.10.20_16:41:03:045; 6.138200; 6.075300; 6.099900; 
2023.10.20_16:41:03:145; 6.184600; 6.444400; 6.359600; 
2023.10.20_16:41:03:245; 6.482700; 6.493600; 6.635800; 
2023.10.20_16:41:03:345; 6.726000; 6.903800; 6.838100; 
2023.10.20_16:41:03:445; 6.674100; 6.734200; 7.051400; 
2023.10.20_16:41:03:545; 7.103400; 7.032300; 6.865500; 
2023.10.20_16:41:03:645; 6.922900; 6.857300; 6.849100; 
2023.10.20_16:41:03:745; 7.417800; 6.712400; 6.419800; 
2023.10.20_16:41:03:845; 6.356900; 6.745200; 6.397900; 
2023.10.20_16:41:03:945; 6.436200; 6.414300; 6.881900; 
2023.10.20_16:41:04:045; 6.767000; 6.646700; 6.641300; 
2023.10.20_16:41:04:145; 6.750600; 7.089700; 6.665900; 
2023.10.20_16:41:04:245; 6.531900; 6.400600; 6.277600; 
2023.10.20_16:41:04:345; 6.261200; 6.231100; 6.173700; 
2023.10.20_16:41:04:445; 6.110800; 6.198300; 6.296700; 
2023.10.20_16:41:04:545; 6.449900; 6.682300; 7.138900; 
2023.10.20_16:41:04:645; 11.937600; 7.045900; 6.545600; 
2023.10.20_16:41:04:745; 6.274900; 6.228400; 6.034300; 
2023.10.20_16:41:04:845; 5.993200; 5.998700; 6.053400; 
2023.10.20_16:41:04:945; 6.564700; 6.608500; 6.488100; 
2023.10.20_16:41:05:045; 6.542800; 6.455300; 6.367800; 
2023.10.20_16:41:05:145; 6.283100; 6.179200; 6.212000; 
2023.10.20_16:41:05:245; 5.878400; 5.916700; 6.130000; 
2023.10.20_16:41:05:345; 5.900300; 6.056100; 6.315900; 
2023.10.20_16:41:05:445; 6.064300; 6.266700; 6.447100; 
2023.10.20_16:41:05:545; 6.529200; 6.518200; 6.365100; 
2023.10.20_16:41:05:645; 6.373300; 6.313200; 6.370600; 
2023.10.20_16:41:05:745; 6.348700; 6.236600; 6.294000; 
2023.10.20_16:41:05:845; 6.247500; 6.181900; 6.105300; 
2023.10.20_16:41:05:945; 6.069800; 6.026000; 6.088900; 
2023.10.20_16:41:06:045; 5.941300; 5.922100; 6.078000; 
2023.10.20_16:41:06:145; 5.872900; 5.763600; 5.911200; 
2023.10.20_16:41:06:245; 5.927600; 5.935800; 6.037000; 
2023.10.20_16:41:06:345; 6.015100; 5.960400; 5.974100; 
2023.10.20_16:41:06:445; 5.944000; 5.875700; 5.919400; 
2023.10.20_16:41:06:545; 5.897500; 5.821000; 5.818200; 
2023.10.20_16:41:06:645; 5.771800; 5.536600; 5.539300; 
2023.10.20_16:41:06:745; 5.449100; 5.312400; 5.397200; 
2023.10.20_16:41:06:845; 5.566700; 5.621400; 5.684300; 
2023.10.20_16:41:06:945; 5.867500; 5.810000; 6.039700; 
2023.10.20_16:41:07:045; 6.187400; 6.217500; 6.192800; 
2023.10.20_16:41:07:145; 6.299500; 6.154600; 6.132700; 
2023.10.20_16:41:07:245; 5.987800; 5.823700; 5.777200; 
2023.10.20_16:41:07:345; 5.780000; 5.561200; 5.533900; 
2023.10.20_16:41:07:445; 5.465500; 5.345200; 5.364300; 
2023.10.20_16:41:07:545; 5.279600; 5.238600; 5.315100; 
2023.10.20_16:41:07:645; 5.438200; 5.413600; 5.454600; 
2023.10.20_16:41:07:745; 5.531100; 5.558500; 5.662400; 
2023.10.20_16:41:07:845; 5.495600; 5.501100; 5.369800; 
2023.10.20_16:41:07:945; 5.326100; 5.410800; 5.506500; 
2023.10.20_16:41:08:045; 5.585800; 5.451800; 5.613200; 
2023.10.20_16:41:08:145; 5.676100; 5.733500; 5.840100; 
2023.10.20_16:41:08:245; 5.859300; 6.121700; 6.102600; 
2023.10.20_16:41:08:345; 5.963200; 5.842900; 5.752600; 
2023.10.20_16:41:08:445; 5.826400; 5.796400; 5.853800; 
2023.10.20_16:41:08:545; 5.968600; 5.889300; 5.670600; 
2023.10.20_16:41:08:645; 5.744400; 6.058900; 6.157300; 
